id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
1726,Al Nozha Pharmacy,,Cairo,Nasr City,30.059137,31.348921,8,2,15,2025-02-07,0,4933
1727,Salamtek Pharmacy - Marg,,Cairo,Nasr City,30.038248,31.350258,8,1,15,2025-07-23,0,2277
1728,El Faraby Pharmacy - Shubra,,Cairo,Nasr City,30.062981,31.366284,8,1,15,2025-02-26,0,5888
1729,Health Gate Pharmacy - Nasr,,Cairo,Nasr City,30.0599,31.371054,9,1,15,2025-08-07,1,2506
1730,Alpha Pharma - Nasr,,Cairo,Nasr City,30.033947,31.368779,9,23,15,2025-05-31,0,7320
1731,Hope Pharmacy,,Cairo,Nasr City,30.055862,31.383037,10,23,15,2025-03-12,0,8596
1732,El Tourath Pharmacy - Nasr,,Cairo,Nasr City,30.047763,31.359849,8,23,15,2025-07-01,0,7065
1733,Angel Pharmacy - Helwan,,Cairo,Nasr City,30.064276,31.369413,9,23,15,2024-10-14,0,9579
1734,Angel Pharmacy - Agami,,Cairo,Nasr City,30.035598,31.381346,9,23,15,2025-05-31,0,6817
1735,Star Care Pharmacy - Zayed,,Cairo,Nasr City,30.060572,31.347606,9,23,15,2025-02-19,0,5767
1736,Sunrise Pharmacy - Obour,,Cairo,Nasr City,30.060575,31.350506,9,1,15,2024-09-10,0,6153
1737,Union Pharm - Nasr,,Cairo,Nasr City,30.060991,31.359113,10,23,15,2025-05-24,0,1015
1738,Angel Pharmacy - Smouha,,Cairo,Nasr City,30.058887,31.349898,10,23,15,2024-11-08,0,1194
1739,Angel Pharmacy,,Cairo,Nasr City,30.062093,31.361674,8,23,15,2025-03-11,0,2686
1740,Seha First Pharmacy - Nasr,,Cairo,Nasr City,30.037258,31.36932,8,23,15,2025-06-23,0,4825
1741,Misr Pharmacy - Nasr,,Cairo,Nasr City,30.051333,31.38053,8,2,15,2025-03-03,0,1325
1742,Hope Pharmacy - Nasr,,Cairo,Nasr City,30.051765,31.355583,8,1,15,2025-08-26,0,4387
1743,Seha First Pharmacy,,Cairo,Nasr City,30.064453,31.370068,8,23,15,2025-09-01,0,7058
1744,El Hokama Pharmacy,,Cairo,Nasr City,30.039257,31.379614,9,23,15,2025-04-09,0,5642
1745,Metro Pharmacy - Faisal,,Cairo,Nasr City,30.054066,31.372545,8,23,15,2025-01-25,0,6314
1746,Misr Pharmacy,,Cairo,Nasr City,30.050797,31.354854,9,23,15,2025-04-07,0,6357
1747,Ebn Sina Pharmacy,,Cairo,Nasr City,30.060943,31.366387,9,23,15,2025-01-18,2,8761
1748,Union Pharm,,Cairo,Nasr City,30.042754,31.374936,9,1,15,2025-08-11,0,9274
1749,Dr Medhat Pharmacy - Maadi,,Cairo,Nasr City,30.035498,31.366833,8,23,15,2025-03-15,0,3985
1750,El Baraka Pharmacy,,Cairo,Nasr City,30.035866,31.35662,9,23,15,2024-11-27,0,7313
1751,El Shifa Pharmacy,,Cairo,Nasr City,30.067956,31.377283,9,2,15,2025-08-29,0,2333
1752,City Care Pharmacy - Nasr,,Cairo,Nasr City,30.038135,31.360082,9,23,15,2025-03-09,0,8856
1753,El Tourath Pharmacy,,Cairo,Nasr City,30.067013,31.360398,8,1,15,2025-01-13,0,8743
1754,Elite Pharmacy - Marg,,Cairo,Nasr City,30.035777,31.380725,9,23,15,2025-04-16,0,8178
1755,Health Gate Pharmacy - Nasr,,Cairo,Nasr City,30.068052,31.377966,9,23,15,2024-12-29,0,1294
1756,Better Life Pharmacy,,Cairo,Nasr City,30.064854,31.379479,9,23,15,2024-11-24,0,4572
1757,Dr Medhat Pharmacy,,Cairo,Nasr City,30.046502,31.359702,9,1,15,2025-05-02,1,2587
1758,Metro Pharmacy,,Cairo,Nasr City,30.04135,31.367169,9,23,15,2025-04-08,0,4547
1759,Better Life Pharmacy - Nasr,,Cairo,Nasr City,30.040904,31.365851,8,23,15,2025-05-01,0,2847
1760,Golden Care Pharmacy,,Cairo,Nasr City,30.045378,31.353072,8,23,15,2025-03-02,0,4019
1761,Union Pharm,,Cairo,Nasr City,30.068982,31.367493,8,23,15,2025-07-29,0,7923
1762,El Zahraa Pharmacy - Nasr,,Cairo,Nasr City,30.051134,31.36814,9,23,15,2024-10-22,1,8254
1763,Health Gate Pharmacy,,Cairo,Nasr City,30.060798,31.368508,10,23,15,2025-08-15,0,9842
1764,Mira Pharmacy - Nasr,,Cairo,Nasr City,30.038892,31.360768,9,1,15,2024-12-22,0,2418
1765,Al Amal Pharmacy - Nasr,,Cairo,Nasr City,30.034971,31.359462,9,23,15,2025-01-06,0,6429
1766,Blue Wave Pharmacy - Smouha,,Cairo,Nasr City,30.046583,31.351542,9,23,15,2025-08-13,2,9482
1767,El Nasr Pharmacy - Montaza,,Cairo,Nasr City,30.063901,31.360888,9,23,15,2024-10-23,2,7074
1768,Sunrise Pharmacy - Banha,,Cairo,Nasr City,30.047441,31.375337,8,23,15,2025-01-10,1,1925
1769,El Tourath Pharmacy - Oct City,,Cairo,Nasr City,30.054823,31.358167,9,1,15,2025-01-05,0,7510
1770,El Tourath Pharmacy - Rehab View,,Cairo,Nasr City,30.043983,31.348673,9,23,15,2025-01-25,0,6089
1771,Omega Pharmacy - Nasr,,Cairo,Nasr City,30.051259,31.364709,9,1,15,2024-10-09,0,2725
1772,El Faraby Pharmacy - Shubra,,Cairo,Nasr City,30.049568,31.368084,10,1,15,2025-07-09,0,6069
1773,Family Pharmacy,,Cairo,Nasr City,30.066165,31.354296,10,23,15,2025-01-05,0,3927
1774,El Nasr Pharmacy,,Cairo,Nasr City,30.046637,31.369951,9,23,15,2025-06-03,1,7071
1775,Golden Care Pharmacy,,Cairo,Nasr City,30.054621,31.34764,8,23,15,2025-04-14,0,7996
1776,Family Pharmacy,,Cairo,Nasr City,30.05072,31.354789,8,23,15,2025-03-10,0,7759
1777,Elite Pharmacy,,Cairo,Nasr City,30.059791,31.37197,8,1,15,2024-09-19,0,8583
1778,Union Pharm,,Cairo,Nasr City,30.06266,31.358271,9,1,15,2025-05-05,0,9361
1779,Better Life Pharmacy,,Cairo,Nasr City,30.056303,31.359303,9,23,15,2025-09-01,0,4907
1780,El Zahraa Pharmacy,,Cairo,Nasr City,30.053175,31.376199,9,23,15,2024-12-19,0,7340
1781,Life Line Pharmacy - Nasr,,Cairo,Nasr City,30.049009,31.380214,10,1,15,2025-05-07,0,2282
1782,Misr Pharmacy,,Cairo,Nasr City,30.033536,31.377958,9,23,15,2024-12-06,0,9069
1783,Seha First Pharmacy - Nasr,,Cairo,Nasr City,30.053395,31.352394,9,1,15,2025-08-25,0,1934
1784,Union Pharm - Nasr,,Cairo,Nasr City,30.054876,31.348936,10,23,15,2025-04-09,0,4948
1785,El Tourath Pharmacy,,Cairo,Nasr City,30.03394,31.36654,10,23,15,2025-06-08,0,7476
1786,Alpha Pharma - Nasr,,Cairo,Nasr City,30.043251,31.372898,9,23,15,2024-11-01,0,9702
1787,Care 24 Seven,,Cairo,Nasr City,30.043956,31.379604,8,1,15,2025-09-07,0,2145
1788,Sunrise Pharmacy - Nasr,,Cairo,Nasr City,30.050545,31.350598,8,23,15,2024-09-21,0,5523
1789,Nile Care Pharmacy - Maadi,,Cairo,Nasr City,30.049145,31.382094,9,1,15,2025-01-17,0,9781
1790,Sunrise Pharmacy - Agami,,Cairo,Nasr City,30.041571,31.370346,9,23,15,2025-04-19,0,7207
1791,Sunrise Pharmacy - Zayed,,Cairo,Nasr City,30.033996,31.359657,10,23,15,2025-07-03,0,9496
1792,Mira Pharmacy - Maadi,,Cairo,Nasr City,30.059112,31.364668,8,23,15,2025-05-27,0,5741
1793,Al Amal Pharmacy - New,,Cairo,New Cairo,30.03472,31.471837,8,1,16,2024-12-08,1,1133
1794,Golden Care Pharmacy - Marg,,Cairo,New Cairo,30.031271,31.484507,8,1,16,2024-10-02,0,8150
1795,El Tourath Pharmacy - New,,Cairo,New Cairo,30.017521,31.493155,9,23,16,2024-09-10,0,8904
1796,El Baraka Pharmacy - New,,Cairo,New Cairo,30.028674,31.47132,9,23,16,2025-07-15,0,1171
1797,Metro Pharmacy - Faisal,,Cairo,New Cairo,30.028482,31.468967,8,2,16,2025-04-03,0,4913
1798,Omega Pharmacy,,Cairo,New Cairo,30.015752,31.498136,9,23,16,2024-12-25,0,9847
1799,Dr Medhat Pharmacy,,Cairo,New Cairo,30.003564,31.471053,9,23,16,2025-06-16,0,1832
1800,Better Life Pharmacy - Obour,,Cairo,New Cairo,30.005089,31.498381,10,2,16,2025-02-15,0,5702
1801,Green Leaf Pharmacy,,Cairo,New Cairo,30.013561,31.472551,9,23,16,2025-01-29,0,9842
1802,El Zahraa Pharmacy - Faisal,,Cairo,New Cairo,30.03213,31.497724,10,1,16,2024-11-08,0,7419
1803,Better Life Pharmacy - Square,,Cairo,New Cairo,30.013164,31.479996,9,23,16,2025-08-28,1,1750
1804,Alpha Pharma,,Cairo,New Cairo,30.034857,31.471309,9,1,16,2025-03-08,0,9225
1805,El Tourath Pharmacy,,Cairo,New Cairo,30.016638,31.475057,10,23,16,2025-06-26,0,4059
1806,Health Gate Pharmacy - New,,Cairo,New Cairo,30.016575,31.497982,9,23,16,2024-12-03,1,4750
1807,Al Amal Pharmacy - New,,Cairo,New Cairo,30.012318,31.470762,9,23,16,2025-04-26,0,1506
1808,Life Line Pharmacy - New,,Cairo,New Cairo,30.031195,31.487364,9,23,16,2025-04-08,0,3436
1809,Golden Care Pharmacy,,Cairo,New Cairo,30.013903,31.480102,9,23,16,2025-02-02,0,6168
1810,Mira Pharmacy,,Cairo,New Cairo,30.019451,31.477297,9,23,16,2025-04-28,0,6246
1811,Hope Pharmacy - New,,Cairo,New Cairo,30.029687,31.488752,9,23,16,2025-01-23,0,3829
1812,El Faraby Pharmacy,,Cairo,New Cairo,30.013899,31.471517,9,23,16,2024-11-02,1,9917
1813,Green Leaf Pharmacy,,Cairo,New Cairo,30.030189,31.480895,9,2,16,2024-09-17,0,8689
1814,Seha First Pharmacy - Dokki,,Cairo,New Cairo,30.00688,31.497098,8,23,16,2024-09-16,0,2276
1815,Metro Pharmacy,,Cairo,New Cairo,30.016983,31.499302,8,2,16,2025-02-14,0,5801
1816,El Zahraa Pharmacy,,Cairo,New Cairo,30.018645,31.470043,9,23,16,2025-06-23,0,4489
1817,El Hokama Pharmacy - Nozha,,Cairo,New Cairo,30.031463,31.467254,9,2,16,2024-10-10,0,7904
1818,Al Nozha Pharmacy - New,,Cairo,New Cairo,30.014149,31.494324,8,23,16,2025-07-06,0,1218
1819,El Zahraa Pharmacy,,Cairo,New Cairo,30.021012,31.468682,9,1,16,2025-01-20,0,3168
1820,Hope Pharmacy,,Cairo,New Cairo,30.017509,31.479106,9,23,16,2025-05-14,0,9892
1821,Misr Pharmacy - Oct City,,Cairo,New Cairo,30.014681,31.503036,8,23,16,2025-05-07,0,7627
1822,El Baraka Pharmacy - New,,Cairo,New Cairo,30.002766,31.474796,8,2,16,2025-08-17,1,4753
1823,Hope Pharmacy - Banha,,Cairo,New Cairo,30.000706,31.46746,9,23,16,2025-08-17,0,7293
1824,Elite Pharmacy - Obour,,Cairo,New Cairo,30.014121,31.476842,8,23,16,2024-11-04,1,8017
1825,Blue Wave Pharmacy,,Cairo,New Cairo,30.027223,31.496786,9,2,16,2024-12-02,2,4046
1826,Al Amal Pharmacy - New,,Cairo,New Cairo,30.033679,31.477097,9,23,16,2025-06-25,0,1995
1827,Pharma Plus - Zayed,,Cairo,New Cairo,30.003206,31.467507,9,23,16,2024-11-01,0,6685
1828,Dr Medhat Pharmacy - New,,Cairo,New Cairo,30.021655,31.477521,10,23,16,2025-06-06,1,1359
1829,Better Life Pharmacy,,Cairo,New Cairo,30.033566,31.47273,8,1,16,2025-03-19,0,2491
1830,Seha First Pharmacy,,Cairo,New Cairo,30.005012,31.494048,9,23,16,2025-01-09,1,3729
1831,Union Pharm - Imbaba,,Cairo,New Cairo,30.029148,31.493852,9,23,16,2025-07-20,0,1612
1832,Misr Pharmacy - Agami,,Cairo,New Cairo,30.003836,31.499135,9,23,16,2025-04-10,0,3303
1833,Hope Pharmacy,,Cairo,New Cairo,30.032478,31.50111,9,23,16,2025-07-21,0,6978
1834,Health Gate Pharmacy,,Cairo,New Cairo,30.009066,31.475002,9,23,16,2025-02-22,0,8227
1835,Health Gate Pharmacy - New,,Cairo,New Cairo,30.032313,31.479034,8,1,16,2024-10-18,0,6535
1836,Metro Pharmacy,,Cairo,New Cairo,30.029334,31.501436,9,23,16,2025-08-29,0,4467
1837,Life Line Pharmacy - New,,Cairo,New Cairo,30.032893,31.495257,9,1,16,2024-10-05,0,5896
1838,Care 24 Seven - New,,Cairo,New Cairo,30.006686,31.488345,9,23,16,2024-10-31,0,6941
1839,Metro Pharmacy - New,,Cairo,New Cairo,30.035528,31.483795,9,23,16,2024-10-02,0,6796
1840,Pharma Plus,,Cairo,New Cairo,30.01497,31.484898,8,23,16,2025-05-16,0,7780
1841,Sunrise Pharmacy,,Cairo,New Cairo,30.022245,31.473426,8,1,16,2024-10-02,0,1121
1842,Misr Pharmacy,,Cairo,New Cairo,30.019408,31.490236,9,23,16,2024-12-03,0,9701
1843,Al Nozha Pharmacy,,Cairo,New Cairo,30.023159,31.49168,10,2,16,2024-12-09,0,5095
1844,Dr Medhat Pharmacy - Banha,,Cairo,New Cairo,30.030575,31.48629,8,2,16,2024-12-19,0,4728
1845,El Tourath Pharmacy - Dokki,,Cairo,New Cairo,30.036038,31.469712,10,23,16,2024-11-30,0,6046
1846,Pharma Plus - Obour,,Cairo,New Cairo,30.013571,31.474811,9,23,16,2024-09-20,0,3761
1847,Alpha Pharma,,Cairo,New Cairo,30.016299,31.472018,9,23,16,2024-10-04,0,9355
1848,Care 24 Seven - Square,,Cairo,New Cairo,30.027119,31.475239,9,23,16,2024-09-18,0,6905
1849,Silver Care Pharmacy - Marg,,Cairo,New Cairo,30.028304,31.490275,9,23,16,2025-06-09,0,1710
1850,Metro Pharmacy,,Cairo,New Cairo,30.011466,31.479337,9,23,16,2025-05-29,0,4750
1851,Salamtek Pharmacy,,Cairo,New Cairo,30.024695,31.471003,10,1,16,2024-09-27,0,4974
1852,Pharma Plus - Zayed,,Cairo,New Cairo,30.024592,31.467468,9,23,16,2025-01-22,0,3854
1853,Alpha Pharma - Oct City,,Cairo,New Cairo,30.02933,31.467374,8,23,16,2025-08-10,2,6452
1854,Ebn Sina Pharmacy,,Cairo,New Cairo,30.032527,31.49118,9,23,16,2025-04-21,1,7210
1855,Ebn Sina Pharmacy - New,,Cairo,New Cairo,30.017846,31.494913,10,1,16,2024-12-30,0,7221
1856,El Nasr Pharmacy,,Cairo,New Cairo,30.020804,31.481011,9,1,16,2024-09-15,0,3301
1857,Silver Care Pharmacy,,Cairo,Obour,30.22534,31.475254,8,23,17,2025-02-21,0,2485
1858,Union Pharm,,Cairo,Obour,30.238276,31.470506,9,1,17,2025-03-04,0,8473
1859,Al Nozha Pharmacy - Obour,,Cairo,Obour,30.240823,31.447398,9,1,17,2025-06-20,0,2001
1860,Ebn Sina Pharmacy - Obour,,Cairo,Obour,30.256517,31.46228,9,23,17,2025-01-27,0,2810
1861,Omega Pharmacy,,Cairo,Obour,30.243871,31.457698,9,2,17,2025-02-02,0,7497
1862,Dr Medhat Pharmacy - Square,,Cairo,Obour,30.258019,31.468749,9,23,17,2024-12-21,1,1379
1863,Silver Care Pharmacy - Agami,,Cairo,Obour,30.248842,31.454034,8,23,17,2025-01-13,0,7495
1864,Blue Wave Pharmacy,,Cairo,Obour,30.224892,31.481908,9,23,17,2025-01-02,0,9995
1865,Family Pharmacy,,Cairo,Obour,30.224621,31.472872,8,23,17,2024-09-14,0,6147
1866,Nile Care Pharmacy,,Cairo,Obour,30.229879,31.466364,10,23,17,2025-01-18,2,3821
1867,Better Life Pharmacy - Shubra,,Cairo,Obour,30.229572,31.463923,9,23,17,2025-02-14,0,3782
1868,Star Care Pharmacy - Agami,,Cairo,Obour,30.223777,31.447608,10,1,17,2024-11-20,0,3831
1869,Care 24 Seven,,Cairo,Obour,30.257327,31.474947,8,23,17,2024-09-30,0,6815
1870,Ebn Sina Pharmacy - Obour,,Cairo,Obour,30.225532,31.463918,9,23,17,2025-01-04,0,7797
1871,Nile Care Pharmacy - Zayed,,Cairo,Obour,30.248428,31.454998,9,23,17,2025-03-27,0,2007
1872,El Shifa Pharmacy,,Cairo,Obour,30.237259,31.464054,9,23,17,2024-09-29,0,1514
1873,Metro Pharmacy,,Cairo,Obour,30.254101,31.465954,9,23,17,2025-03-09,0,6207
1874,Sunrise Pharmacy - Obour,,Cairo,Obour,30.246225,31.448854,8,23,17,2025-05-24,0,5298
1875,Elite Pharmacy,,Cairo,Obour,30.22658,31.45419,9,23,17,2025-04-24,1,4443
1876,Better Life Pharmacy - Zayed,,Cairo,Obour,30.222554,31.452131,9,1,17,2025-03-18,1,2771
1877,Dr Medhat Pharmacy,,Cairo,Obour,30.243036,31.45889,8,2,17,2024-12-03,0,5839
1878,Elite Pharmacy - Agami,,Cairo,Obour,30.242164,31.45617,9,1,17,2025-09-10,0,8887
1879,Better Life Pharmacy - Obour,,Cairo,Obour,30.239282,31.459791,9,23,17,2025-03-25,0,8202
1880,Alpha Pharma - Obour,,Cairo,Obour,30.234369,31.4638,9,1,17,2025-01-13,0,9928
1881,Dr Medhat Pharmacy - Obour,,Cairo,Obour,30.251737,31.44763,9,23,17,2025-04-29,0,2417
1882,Golden Care Pharmacy - Obour,,Cairo,Obour,30.233891,31.462597,9,23,17,2024-10-14,0,8048
1883,Pharma Plus,,Cairo,Obour,30.234038,31.468297,9,23,17,2025-08-27,0,2376
1884,El Nasr Pharmacy,,Cairo,Obour,30.242589,31.47123,9,1,17,2025-07-22,0,7731
1885,Star Care Pharmacy,,Cairo,Obour,30.22407,31.455151,9,23,17,2024-11-04,0,3363
1886,Nile Care Pharmacy - Obour,,Cairo,Obour,30.242236,31.481257,9,23,17,2024-12-13,0,6713
1887,Life Line Pharmacy - Helwan,,Cairo,Shubra,30.114765,31.251986,10,1,18,2025-02-13,2,3865
1888,Ebn Sina Pharmacy,,Cairo,Shubra,30.088696,31.250432,9,23,18,2024-11-08,0,5314
1889,Al Nozha Pharmacy - Shubra,,Cairo,Shubra,30.094564,31.256586,10,23,18,2025-06-14,0,5053
1890,El Hokama Pharmacy,,Cairo,Shubra,30.081829,31.245911,8,23,18,2025-09-11,0,2861
1891,Sunrise Pharmacy,,Cairo,Shubra,30.086466,31.247678,8,1,18,2025-08-28,0,3131
1892,Mira Pharmacy,,Cairo,Shubra,30.083864,31.257887,9,23,18,2025-05-07,0,3539
1893,Metro Pharmacy,,Cairo,Shubra,30.083076,31.260953,8,23,18,2024-10-07,0,2697
1894,Green Leaf Pharmacy - Shubra,,Cairo,Shubra,30.100343,31.234445,9,2,18,2025-02-05,0,2512
1895,Nile Care Pharmacy - Shubra,,Cairo,Shubra,30.084352,31.238606,9,23,18,2024-09-05,2,2825
1896,Family Pharmacy - Shubra,,Cairo,Shubra,30.113487,31.247612,10,23,18,2025-02-15,1,6133
1897,El Nasr Pharmacy,,Cairo,Shubra,30.106237,31.262015,8,23,18,2025-08-05,0,5514
1898,Care 24 Seven - Square,,Cairo,Shubra,30.093614,31.256112,9,1,18,2025-06-30,0,7035
1899,El Zahraa Pharmacy,,Cairo,Shubra,30.086277,31.24993,10,1,18,2025-05-28,0,3617
1900,Al Amal Pharmacy,,Cairo,Shubra,30.10129,31.251645,9,23,18,2024-10-25,0,2080
1901,Mira Pharmacy - Maadi,,Cairo,Shubra,30.091254,31.252017,10,23,18,2025-04-22,1,6052
1902,El Zahraa Pharmacy - Shubra,,Cairo,Shubra,30.10289,31.264762,8,2,18,2025-05-21,0,2638
1903,Golden Care Pharmacy - Shubra,,Cairo,Shubra,30.093575,31.25661,10,23,18,2024-09-12,1,5476
1904,Hope Pharmacy,,Cairo,Shubra,30.104763,31.256836,8,1,18,2024-12-30,0,9489
1905,El Zahraa Pharmacy - Helwan,,Cairo,Shubra,30.083323,31.260335,9,23,18,2025-04-11,0,7739
1906,Green Leaf Pharmacy,,Cairo,Shubra,30.116776,31.23722,10,23,18,2024-10-05,0,5286
1907,Golden Care Pharmacy,,Cairo,Shubra,30.083071,31.244021,9,23,18,2025-02-14,0,6776
1908,Sunrise Pharmacy - Shubra,,Cairo,Shubra,30.096095,31.257104,8,23,18,2024-10-17,0,4756
1909,Salamtek Pharmacy - Shubra,,Cairo,Shubra,30.110651,31.243469,9,23,18,2025-02-14,0,6200
1910,Angel Pharmacy - Shubra,,Cairo,Shubra,30.096585,31.232721,9,23,18,2025-02-11,0,5188
1911,Family Pharmacy - Shubra,,Cairo,Shubra,30.082013,31.255283,9,23,18,2024-12-20,0,1201
1912,Metro Pharmacy - Zayed,,Cairo,Shubra,30.088624,31.255503,9,1,18,2025-04-10,0,9977
1913,El Baraka Pharmacy - Square,,Cairo,Shubra,30.095626,31.262919,9,1,18,2025-06-03,0,8281
1914,Pharma Plus - Maadi,,Cairo,Shubra,30.090027,31.248303,10,2,18,2024-09-09,0,6577
1915,Alpha Pharma - Shubra,,Cairo,Shubra,30.109863,31.24659,9,23,18,2024-11-13,0,2621
1916,Mira Pharmacy,,Cairo,Shubra,30.091529,31.238194,8,23,18,2025-08-07,0,1185
1917,Hope Pharmacy - Obour,,Cairo,Shubra,30.110559,31.232566,10,23,18,2025-01-28,0,9712
1918,Hope Pharmacy - Obour,,Cairo,Shubra,30.110814,31.261061,9,23,18,2025-03-02,2,4175
1919,Nile Care Pharmacy - Zayed,,Cairo,Shubra,30.087314,31.263732,9,1,18,2025-08-18,0,3127
1920,El Zahraa Pharmacy,,Cairo,Shubra,30.107947,31.230755,9,1,18,2024-11-23,0,8264
1921,Dr Medhat Pharmacy,,Cairo,Shubra,30.097529,31.254859,9,23,18,2024-10-28,0,5422
1922,Angel Pharmacy - Haram,,Cairo,Shubra,30.101079,31.257064,9,23,18,2025-08-02,0,5114
1923,City Care Pharmacy,,Cairo,Shubra,30.092636,31.260695,9,23,18,2024-12-12,0,3051
1924,Nile Care Pharmacy - Smouha,,Cairo,Shubra,30.09619,31.252996,10,1,18,2025-09-04,0,7093
1925,El Faraby Pharmacy - Oct City,,Cairo,Shubra,30.10799,31.238952,9,23,18,2025-01-20,0,3609
1926,Mira Pharmacy - Shubra,,Cairo,Shubra,30.086749,31.263223,9,23,18,2024-09-25,0,8347
1927,El Baraka Pharmacy,,Cairo,Shubra,30.114201,31.263772,8,2,18,2025-06-28,1,1244
1928,Family Pharmacy,,Cairo,Shubra,30.082641,31.249613,9,23,18,2024-10-29,2,3371
1929,Al Amal Pharmacy - Haram,,Cairo,Shubra,30.112596,31.23778,9,23,18,2024-10-04,0,5635
1930,Pharma Plus,,Cairo,Shubra,30.094278,31.240832,9,2,18,2025-01-03,0,4444
1931,Seha First Pharmacy - Agami,,Cairo,Shubra,30.116926,31.252579,8,23,18,2024-09-16,2,3491
1932,Star Care Pharmacy - Imbaba,,Cairo,Shubra,30.10328,31.239068,8,23,18,2025-03-01,0,3019
1933,Sunrise Pharmacy - Shubra,,Cairo,Shubra,30.110777,31.263235,8,23,18,2025-07-23,1,9170
1934,Silver Care Pharmacy - Helwan,,Cairo,Shubra,30.083197,31.244171,9,23,18,2024-12-02,1,8634
1935,Metro Pharmacy,,Cairo,Shubra,30.101017,31.241209,8,23,18,2025-06-17,0,5340
1936,Ebn Sina Pharmacy - Haram,,Cairo,Shubra,30.106019,31.238192,9,1,18,2025-04-20,0,3086
1937,Dr Medhat Pharmacy - Shubra,,Cairo,Shubra,30.117179,31.236094,9,23,18,2024-10-14,0,5255
1938,Ebn Sina Pharmacy - Shubra,,Cairo,Shubra,30.081952,31.252638,8,23,18,2024-10-16,0,1075
1939,El Faraby Pharmacy - Shubra,,Cairo,Shubra,30.114847,31.238128,9,1,18,2025-08-17,0,4909
1940,Misr Pharmacy - Imbaba,,Cairo,Shubra,30.095423,31.231648,10,23,18,2025-08-09,1,3355
1941,Life Line Pharmacy - Shubra,,Cairo,Shubra,30.117082,31.25866,9,23,18,2024-11-30,0,8878
1942,Sunrise Pharmacy,,Cairo,Shubra,30.103038,31.261841,9,1,18,2025-06-16,0,2893
1943,El Nasr Pharmacy,,Cairo,Shubra,30.11174,31.248977,10,23,18,2025-06-30,0,4826
1944,Dr Medhat Pharmacy - Shubra,,Cairo,Shubra,30.099072,31.235662,9,23,18,2024-10-19,0,2326
1945,El Hokama Pharmacy - Smouha,,Cairo,Zamalek,30.067424,31.202672,8,23,19,2024-12-20,0,9732
1946,Omega Pharmacy,,Cairo,Zamalek,30.057115,31.212649,9,23,19,2025-02-21,0,3621
1947,El Hokama Pharmacy - Banha,,Cairo,Zamalek,30.068382,31.214865,9,23,19,2025-01-27,0,3927
1948,Seha First Pharmacy,,Cairo,Zamalek,30.06652,31.203382,9,23,19,2025-04-02,0,6068
1949,Al Nozha Pharmacy - Zamalek,,Cairo,Zamalek,30.044655,31.230719,8,1,19,2025-01-09,0,8423
1950,Angel Pharmacy - Zamalek,,Cairo,Zamalek,30.058532,31.202348,9,23,19,2025-05-16,0,1923
1951,Pharma Plus - Zayed,,Cairo,Zamalek,30.074209,31.232772,9,23,19,2024-10-08,0,8147
1952,Health Gate Pharmacy,,Cairo,Zamalek,30.067333,31.228935,8,23,19,2024-12-31,0,2938
1953,El Zahraa Pharmacy - Dokki,,Cairo,Zamalek,30.065834,31.230495,9,23,19,2025-05-20,0,4886
1954,Mira Pharmacy,,Cairo,Zamalek,30.07758,31.228247,8,23,19,2024-12-27,0,8989
1955,El Hokama Pharmacy - Zamalek,,Cairo,Zamalek,30.045399,31.224482,9,23,19,2025-02-11,0,4248
1956,Dr Medhat Pharmacy - Nozha,,Cairo,Zamalek,30.043393,31.208902,9,23,19,2024-09-05,0,2101
1957,Family Pharmacy - Maadi,,Cairo,Zamalek,30.073495,31.215773,9,23,19,2024-09-27,0,9045
1958,Pharma Plus - Zamalek,,Cairo,Zamalek,30.048407,31.210849,9,1,19,2025-05-02,0,4089
1959,Star Care Pharmacy - Zamalek,,Cairo,Zamalek,30.054622,31.231286,8,23,19,2025-06-28,0,6319
1960,Mira Pharmacy,,Cairo,Zamalek,30.074265,31.231681,9,23,19,2025-01-30,2,2271
1961,Nile Care Pharmacy,,Cairo,Zamalek,30.047391,31.212003,10,23,19,2024-12-02,0,7481
1962,El Zahraa Pharmacy - Smouha,,Cairo,Zamalek,30.074684,31.20742,10,23,19,2025-01-31,0,4276
1963,Al Amal Pharmacy,,Cairo,Zamalek,30.064577,31.227345,10,23,19,2025-03-09,0,7500
1964,Sunrise Pharmacy - Montaza,,Cairo,Zamalek,30.055699,31.22163,8,23,19,2025-06-07,0,3930
1965,Sunrise Pharmacy,,Cairo,Zamalek,30.051024,31.215217,9,23,19,2025-04-12,0,9818
1966,El Shifa Pharmacy - Maadi,,Cairo,Zamalek,30.058623,31.236674,9,23,19,2025-08-05,0,5029
1967,Health Gate Pharmacy,,Giza,6th of October,29.984552,30.938533,9,23,20,2025-06-12,0,6265
1968,Star Care Pharmacy - Zayed,,Giza,6th of October,29.974827,30.946867,9,23,20,2024-10-14,0,5469
1969,Salamtek Pharmacy - Agami,,Giza,6th of October,29.974251,30.941053,9,1,20,2025-07-02,0,8061
1970,Golden Care Pharmacy - 6th,,Giza,6th of October,29.983269,30.925008,10,2,20,2024-09-30,1,3446
1971,Salamtek Pharmacy - Obour,,Giza,6th of October,29.971007,30.944181,9,23,20,2025-09-15,0,8686
1972,Mira Pharmacy - Zayed,,Giza,6th of October,29.985806,30.928885,9,1,20,2025-03-17,0,8165
