id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
1846,Pharma Plus - Obour,,Cairo,New Cairo,30.013571,31.474811,9,23,16,2024-09-20,0,3761
1847,Alpha Pharma,,Cairo,New Cairo,30.016299,31.472018,9,23,16,2024-10-04,0,9355
1848,Care 24 Seven - Square,,,,,,9,23,16,2024-09-18,0,6905
1849,Silver Care Pharmacy - Marg,,,,,,9,23,16,2025-06-09,0,1710
1850,Metro Pharmacy,,,,,,9,23,16,2025-05-29,0,4750
1851,Salamtek Pharmacy,,,,,,10,1,16,2024-09-27,0,4974
1852,Pharma Plus - Zayed,,Cairo,New Cairo,30.024592,31.467468,9,23,16,2025-01-22,0,3854
1853,Alpha Pharma - Oct City,,,,,,8,23,16,2025-08-10,2,6452
1854,Ebn Sina Pharmacy,,,,,,9,23,16,2025-04-21,1,7210
1855,Ebn Sina Pharmacy - New,,Cairo,New Cairo,30.017846,31.494913,10,1,16,2024-12-30,0,7221
1856,El Nasr Pharmacy,,Cairo,New Cairo,30.020804,31.481011,9,1,16,2024-09-15,0,3301
1857,Silver Care Pharmacy,,,,,,8,23,17,2025-02-21,0,2485
1858,Union Pharm,,Cairo,Obour,30.238276,31.470506,9,1,17,2025-03-04,0,8473
1859,Al Nozha Pharmacy - Obour,,Cairo,Obour,30.240823,31.447398,9,1,17,2025-06-20,0,2001
1860,Ebn Sina Pharmacy - Obour,,,,,,9,23,17,2025-01-27,0,2810
1861,Omega Pharmacy,,Cairo,Obour,30.243871,31.457698,9,2,17,2025-02-02,0,7497
1862,Dr Medhat Pharmacy - Square,,,,,,9,23,17,2024-12-21,1,1379
1863,Silver Care Pharmacy - Agami,,Cairo,Obour,30.248842,31.454034,8,23,17,2025-01-13,0,7495
1864,Blue Wave Pharmacy,,,,,,9,23,17,2025-01-02,0,9995
1865,Family Pharmacy,,Cairo,Obour,30.224621,31.472872,8,23,17,2024-09-14,0,6147
1866,Nile Care Pharmacy,,Cairo,Obour,30.229879,31.466364,10,23,17,2025-01-18,2,3821
1867,Better Life Pharmacy - Shubra,,Cairo,Obour,30.229572,31.463923,9,23,17,2025-02-14,0,3782
1868,Star Care Pharmacy - Agami,,Cairo,Obour,30.223777,31.447608,10,1,17,2024-11-20,0,3831
1869,Care 24 Seven,,Cairo,Obour,30.257327,31.474947,8,23,17,2024-09-30,0,6815
1870,Ebn Sina Pharmacy - Obour,,Cairo,Obour,30.225532,31.463918,9,23,17,2025-01-04,0,7797
1871,Nile Care Pharmacy - Zayed,,Cairo,Obour,30.248428,31.454998,9,23,17,2025-03-27,0,2007
1872,El Shifa Pharmacy,,Cairo,Obour,30.237259,31.464054,9,23,17,2024-09-29,0,1514
1873,Metro Pharmacy,,Cairo,Obour,30.254101,31.465954,9,23,17,2025-03-09,0,6207
1874,Sunrise Pharmacy - Obour,,Cairo,Obour,30.246225,31.448854,8,23,17,2025-05-24,0,5298
1875,Elite Pharmacy,,,,,,9,23,17,2025-04-24,1,4443
1876,Better Life Pharmacy - Zayed,,,,,,9,1,17,2025-03-18,1,2771
1877,Dr Medhat Pharmacy,,,,,,8,2,17,2024-12-03,0,5839
1878,Elite Pharmacy - Agami,,,,,,9,1,17,2025-09-10,0,8887
1879,Better Life Pharmacy - Obour,,Cairo,Obour,30.239282,31.459791,9,23,17,2025-03-25,0,8202
1880,Alpha Pharma - Obour,,Cairo,Obour,30.234369,31.4638,9,1,17,2025-01-13,0,9928
1881,Dr Medhat Pharmacy - Obour,,Cairo,Obour,30.251737,31.44763,9,23,17,2025-04-29,0,2417
1882,Golden Care Pharmacy - Obour,,Cairo,Obour,30.233891,31.462597,9,23,17,2024-10-14,0,8048
1883,Pharma Plus,,,,,,9,23,17,2025-08-27,0,2376
1884,El Nasr Pharmacy,,,,,,9,1,17,2025-07-22,0,7731
1885,Star Care Pharmacy,,Cairo,Obour,30.22407,31.455151,9,23,17,2024-11-04,0,3363
1886,Nile Care Pharmacy - Obour,,Cairo,Obour,30.242236,31.481257,9,23,17,2024-12-13,0,6713
1887,Life Line Pharmacy - Helwan,,,,,,10,1,18,2025-02-13,2,3865
1888,Ebn Sina Pharmacy,,,,,,9,23,18,2024-11-08,0,5314
1889,Al Nozha Pharmacy - Shubra,,Cairo,Shubra,30.094564,31.256586,10,23,18,2025-06-14,0,5053
1890,El Hokama Pharmacy,,Cairo,Shubra,30.081829,31.245911,8,23,18,2025-09-11,0,2861
1891,Sunrise Pharmacy,,Cairo,Shubra,30.086466,31.247678,8,1,18,2025-08-28,0,3131
1892,Mira Pharmacy,,Cairo,Shubra,30.083864,31.257887,9,23,18,2025-05-07,0,3539
1893,Metro Pharmacy,,,,,,8,23,18,2024-10-07,0,2697
1894,Green Leaf Pharmacy - Shubra,,,,,,9,2,18,2025-02-05,0,2512
1895,Nile Care Pharmacy - Shubra,,Cairo,Shubra,30.084352,31.238606,9,23,18,2024-09-05,2,2825
1896,Family Pharmacy - Shubra,,,,,,10,23,18,2025-02-15,1,6133
1897,El Nasr Pharmacy,,Cairo,Shubra,30.106237,31.262015,8,23,18,2025-08-05,0,5514
1898,Care 24 Seven - Square,,Cairo,Shubra,30.093614,31.256112,9,1,18,2025-06-30,0,7035
1899,El Zahraa Pharmacy,,,,,,10,1,18,2025-05-28,0,3617
1900,Al Amal Pharmacy,,Cairo,Shubra,30.10129,31.251645,9,23,18,2024-10-25,0,2080
1901,Mira Pharmacy - Maadi,,Cairo,Shubra,30.091254,31.252017,10,23,18,2025-04-22,1,6052
1902,El Zahraa Pharmacy - Shubra,,Cairo,Shubra,30.10289,31.264762,8,2,18,2025-05-21,0,2638
1903,Golden Care Pharmacy - Shubra,,Cairo,Shubra,30.093575,31.25661,10,23,18,2024-09-12,1,5476
1904,Hope Pharmacy,,,,,,8,1,18,2024-12-30,0,9489
1905,El Zahraa Pharmacy - Helwan,,Cairo,Shubra,30.083323,31.260335,9,23,18,2025-04-11,0,7739
1906,Green Leaf Pharmacy,,,,,,10,23,18,2024-10-05,0,5286
1907,Golden Care Pharmacy,,Cairo,Shubra,30.083071,31.244021,9,23,18,2025-02-14,0,6776
1908,Sunrise Pharmacy - Shubra,,Cairo,Shubra,30.096095,31.257104,8,23,18,2024-10-17,0,4756
1909,Salamtek Pharmacy - Shubra,,,,,,9,23,18,2025-02-14,0,6200
1910,Angel Pharmacy - Shubra,,,,,,9,23,18,2025-02-11,0,5188
1911,Family Pharmacy - Shubra,,,,,,9,23,18,2024-12-20,0,1201
1912,Metro Pharmacy - Zayed,,Cairo,Shubra,30.088624,31.255503,9,1,18,2025-04-10,0,9977
1913,El Baraka Pharmacy - Square,,,,,,9,1,18,2025-06-03,0,8281
1914,Pharma Plus - Maadi,,,,,,10,2,18,2024-09-09,0,6577
1915,Alpha Pharma - Shubra,,Cairo,Shubra,30.109863,31.24659,9,23,18,2024-11-13,0,2621
1916,Mira Pharmacy,,,,,,8,23,18,2025-08-07,0,1185
1917,Hope Pharmacy - Obour,,,,,,10,23,18,2025-01-28,0,9712
1918,Hope Pharmacy - Obour,,Cairo,Shubra,30.110814,31.261061,9,23,18,2025-03-02,2,4175
1919,Nile Care Pharmacy - Zayed,,,,,,9,1,18,2025-08-18,0,3127
1920,El Zahraa Pharmacy,,,,,,9,1,18,2024-11-23,0,8264
1921,Dr Medhat Pharmacy,,Cairo,Shubra,30.097529,31.254859,9,23,18,2024-10-28,0,5422
1922,Angel Pharmacy - Haram,,,,,,9,23,18,2025-08-02,0,5114
1923,City Care Pharmacy,,Cairo,Shubra,30.092636,31.260695,9,23,18,2024-12-12,0,3051
1924,Nile Care Pharmacy - Smouha,,,,,,10,1,18,2025-09-04,0,7093
1925,El Faraby Pharmacy - Oct City,,Cairo,Shubra,30.10799,31.238952,9,23,18,2025-01-20,0,3609
1926,Mira Pharmacy - Shubra,,Cairo,Shubra,30.086749,31.263223,9,23,18,2024-09-25,0,8347
1927,El Baraka Pharmacy,,,,,,8,2,18,2025-06-28,1,1244
1928,Family Pharmacy,,Cairo,Shubra,30.082641,31.249613,9,23,18,2024-10-29,2,3371
1929,Al Amal Pharmacy - Haram,,,,,,9,23,18,2024-10-04,0,5635
1930,Pharma Plus,,,,,,9,2,18,2025-01-03,0,4444
1931,Seha First Pharmacy - Agami,,,,,,8,23,18,2024-09-16,2,3491
1932,Star Care Pharmacy - Imbaba,,Cairo,Shubra,30.10328,31.239068,8,23,18,2025-03-01,0,3019
1933,Sunrise Pharmacy - Shubra,,,,,,8,23,18,2025-07-23,1,9170
1934,Silver Care Pharmacy - Helwan,,,,,,9,23,18,2024-12-02,1,8634
1935,Metro Pharmacy,,,,,,8,23,18,2025-06-17,0,5340
1936,Ebn Sina Pharmacy - Haram,,,,,,9,1,18,2025-04-20,0,3086
1937,Dr Medhat Pharmacy - Shubra,,Cairo,Shubra,30.117179,31.236094,9,23,18,2024-10-14,0,5255
1938,Ebn Sina Pharmacy - Shubra,,Cairo,Shubra,30.081952,31.252638,8,23,18,2024-10-16,0,1075
1939,El Faraby Pharmacy - Shubra,,Cairo,Shubra,30.114847,31.238128,9,1,18,2025-08-17,0,4909
1940,Misr Pharmacy - Imbaba,,,,,,10,23,18,2025-08-09,1,3355
1941,Life Line Pharmacy - Shubra,,,,,,9,23,18,2024-11-30,0,8878
1942,Sunrise Pharmacy,,Cairo,Shubra,30.103038,31.261841,9,1,18,2025-06-16,0,2893
1943,El Nasr Pharmacy,,Cairo,Shubra,30.11174,31.248977,10,23,18,2025-06-30,0,4826
1944,Dr Medhat Pharmacy - Shubra,,,,,,9,23,18,2024-10-19,0,2326
1945,El Hokama Pharmacy - Smouha,,Cairo,Zamalek,30.067424,31.202672,8,23,19,2024-12-20,0,9732
1946,Omega Pharmacy,,,,,,9,23,19,2025-02-21,0,3621
1947,El Hokama Pharmacy - Banha,,,,,,9,23,19,2025-01-27,0,3927
1948,Seha First Pharmacy,,Cairo,Zamalek,30.06652,31.203382,9,23,19,2025-04-02,0,6068
1949,Al Nozha Pharmacy - Zamalek,,Cairo,Zamalek,30.044655,31.230719,8,1,19,2025-01-09,0,8423
1950,Angel Pharmacy - Zamalek,,,,,,9,23,19,2025-05-16,0,1923
1951,Pharma Plus - Zayed,,,,,,9,23,19,2024-10-08,0,8147
1952,Health Gate Pharmacy,,Cairo,Zamalek,30.067333,31.228935,8,23,19,2024-12-31,0,2938
1953,El Zahraa Pharmacy - Dokki,,,,,,9,23,19,2025-05-20,0,4886
1954,Mira Pharmacy,,Cairo,Zamalek,30.07758,31.228247,8,23,19,2024-12-27,0,8989
1955,El Hokama Pharmacy - Zamalek,,,,,,9,23,19,2025-02-11,0,4248
1956,Dr Medhat Pharmacy - Nozha,,Cairo,Zamalek,30.043393,31.208902,9,23,19,2024-09-05,0,2101
1957,Family Pharmacy - Maadi,,Cairo,Zamalek,30.073495,31.215773,9,23,19,2024-09-27,0,9045
1958,Pharma Plus - Zamalek,,Cairo,Zamalek,30.048407,31.210849,9,1,19,2025-05-02,0,4089
1959,Star Care Pharmacy - Zamalek,,Cairo,Zamalek,30.054622,31.231286,8,23,19,2025-06-28,0,6319
1960,Mira Pharmacy,,Cairo,Zamalek,30.074265,31.231681,9,23,19,2025-01-30,2,2271
1961,Nile Care Pharmacy,,Cairo,Zamalek,30.047391,31.212003,10,23,19,2024-12-02,0,7481
1962,El Zahraa Pharmacy - Smouha,,Cairo,Zamalek,30.074684,31.20742,10,23,19,2025-01-31,0,4276
1963,Al Amal Pharmacy,,Cairo,Zamalek,30.064577,31.227345,10,23,19,2025-03-09,0,7500
1964,Sunrise Pharmacy - Montaza,,,,,,8,23,19,2025-06-07,0,3930
1965,Sunrise Pharmacy,,,,,,9,23,19,2025-04-12,0,9818
1966,El Shifa Pharmacy - Maadi,,,,,,9,23,19,2025-08-05,0,5029
1967,Health Gate Pharmacy,,,,,,9,23,20,2025-06-12,0,6265
1968,Star Care Pharmacy - Zayed,,Giza,6th of October,29.974827,30.946867,9,23,20,2024-10-14,0,5469
1969,Salamtek Pharmacy - Agami,,Giza,6th of October,29.974251,30.941053,9,1,20,2025-07-02,0,8061
1970,Golden Care Pharmacy - 6th,,Giza,6th of October,29.983269,30.925008,10,2,20,2024-09-30,1,3446
1971,Salamtek Pharmacy - Obour,,Giza,6th of October,29.971007,30.944181,9,23,20,2025-09-15,0,8686
1972,Mira Pharmacy - Zayed,,,,,,9,1,20,2025-03-17,0,8165
1973,Better Life Pharmacy - 6th,,Giza,6th of October,29.975006,30.940146,9,1,20,2025-05-05,0,9870
1974,El Faraby Pharmacy,,,,,,9,23,20,2025-09-15,0,9581
1975,Ebn Sina Pharmacy - 6th,,Giza,6th of October,29.963824,30.95102,9,23,20,2024-10-24,0,4362
1976,Metro Pharmacy - Haram,,,,,,10,23,20,2025-08-18,0,1837
1977,Golden Care Pharmacy - Dokki,,,,,,10,23,20,2025-04-01,0,8944
1978,El Zahraa Pharmacy,,Giza,6th of October,29.97345,30.93917,10,1,20,2025-07-01,1,8676
1979,Golden Care Pharmacy - Square,,Giza,6th of October,29.988602,30.948153,8,23,20,2025-01-31,0,5898
1980,Green Leaf Pharmacy - Square,,Giza,6th of October,29.960492,30.932465,9,23,20,2024-10-04,0,3474
1981,Al Amal Pharmacy,,,,,,9,23,20,2025-01-24,0,1455
1982,Al Nozha Pharmacy - 6th,,,,,,8,1,20,2025-05-27,0,7597
1983,Star Care Pharmacy,,Giza,6th of October,29.983069,30.936825,8,1,20,2025-07-26,0,5556
1984,Care 24 Seven - 6th,,,,,,9,1,20,2025-04-05,1,2108
1985,Seha First Pharmacy - Haram,,,,,,9,1,20,2025-02-05,1,1164
1986,El Zahraa Pharmacy - Agami,,Giza,6th of October,29.986146,30.932682,9,2,20,2025-01-21,1,5965
1987,El Nasr Pharmacy,,,,,,9,23,20,2025-01-18,0,4136
1988,El Hokama Pharmacy,,,,,,8,23,20,2025-01-03,0,8373
1989,Family Pharmacy,,,,,,9,23,20,2024-10-26,0,7878
1990,Nile Care Pharmacy,,,,,,9,23,20,2024-12-06,0,7456
1991,Life Line Pharmacy - Montaza,,Giza,6th of October,29.966745,30.950893,8,23,20,2025-03-04,0,3829
1992,Metro Pharmacy - 6th,,Giza,6th of October,29.97825,30.924904,8,1,20,2025-06-07,0,8784
1993,El Faraby Pharmacy,,,,,,9,23,20,2024-12-13,0,7424
1994,El Baraka Pharmacy,,Giza,6th of October,29.978293,30.943604,9,23,20,2024-11-07,0,7269
1995,Life Line Pharmacy - 6th,,,,,,8,23,20,2024-11-21,0,2131
1996,El Hokama Pharmacy,,Giza,6th of October,29.98122,30.925839,9,23,20,2025-08-05,0,4368
1997,El Zahraa Pharmacy,,,,,,9,1,20,2025-08-29,0,4102
1998,El Zahraa Pharmacy - Haram,,Giza,6th of October,29.978726,30.923454,9,1,20,2025-04-10,0,5050
1999,Seha First Pharmacy - 6th,,Giza,6th of October,29.965305,30.947793,10,23,20,2024-09-28,0,3816
2000,Pharma Plus,,Giza,6th of October,29.974458,30.937226,8,2,20,2024-10-25,0,5373
2001,Al Nozha Pharmacy - Smouha,,,,,,9,2,20,2024-12-17,0,3641
2002,Seha First Pharmacy - 6th,,,,,,9,1,20,2025-04-11,0,4499
2003,Health Gate Pharmacy - Banha,,,,,,10,23,20,2025-08-18,0,3781
2004,City Care Pharmacy,,,,,,8,23,20,2025-03-24,0,9694
2005,Ebn Sina Pharmacy - Nozha,,,,,,9,1,20,2025-04-25,0,1071
2006,Pharma Plus - Zayed,,,,,,9,23,20,2025-08-25,0,3158
2007,Dr Medhat Pharmacy,,Giza,6th of October,29.958025,30.939552,9,1,20,2024-09-11,0,8648
2008,Family Pharmacy - 6th,,Giza,6th of October,29.972149,30.935137,8,23,20,2025-08-18,1,9914
2009,Misr Pharmacy,,,,,,8,23,20,2025-08-25,0,8143
2010,Al Nozha Pharmacy - 6th,,,,,,9,23,20,2024-10-25,1,7046
2011,El Nasr Pharmacy - 6th,,Giza,6th of October,29.977097,30.923304,9,23,20,2025-07-24,0,3115
2012,Misr Pharmacy,,,,,,10,23,20,2025-05-31,0,3269
2013,Seha First Pharmacy - 6th,,Giza,6th of October,29.986941,30.954125,10,23,20,2025-01-16,1,1874
2014,City Care Pharmacy - Haram,,Giza,6th of October,29.986004,30.927567,8,1,20,2024-12-09,0,6012
2015,Elite Pharmacy,,,,,,9,23,20,2025-07-26,0,7616
2016,El Hokama Pharmacy,,Giza,6th of October,29.991011,30.920001,9,23,20,2024-09-04,0,9338
2017,Care 24 Seven - 6th,,,,,,9,2,20,2025-02-21,0,5856
2018,Angel Pharmacy,,,,,,9,23,20,2025-02-17,1,4675
2019,El Baraka Pharmacy - 6th,,Giza,6th of October,29.968873,30.947998,8,23,20,2024-10-18,0,2418
2020,El Shifa Pharmacy,,,,,,9,1,20,2025-01-10,0,1278
2021,Mira Pharmacy,,Giza,6th of October,29.977357,30.923883,8,23,20,2025-06-11,0,1737
2022,El Faraby Pharmacy - Marg,,Giza,6th of October,29.962933,30.952692,10,23,20,2025-06-01,0,1736
2023,Alpha Pharma - Square,,,,,,10,23,20,2025-03-06,0,4573
2024,Hope Pharmacy - Dokki,,Giza,6th of October,29.956053,30.953812,9,23,20,2024-09-05,0,7535
2025,Life Line Pharmacy,,,,,,10,2,20,2025-06-29,0,1877
2026,El Zahraa Pharmacy,,Giza,6th of October,29.95726,30.932403,8,23,20,2024-09-26,0,9929
2027,Union Pharm - Rehab View,,,,,,8,1,20,2025-05-23,0,7794
2028,Pharma Plus,,,,,,9,1,20,2024-10-19,0,2412
2029,Better Life Pharmacy - 6th,,,,,,8,23,20,2025-04-17,0,1586
2030,Blue Wave Pharmacy - Shubra,,Giza,6th of October,29.96299,30.94377,8,23,20,2024-11-27,0,6214
2031,Silver Care Pharmacy - Haram,,Giza,6th of October,29.965908,30.922372,8,23,20,2025-07-18,0,2641
2032,El Zahraa Pharmacy - Imbaba,,Giza,6th of October,29.980102,30.921761,8,1,20,2024-09-08,2,2014
2033,El Shifa Pharmacy - Zayed,,Giza,6th of October,29.98412,30.926883,9,23,20,2025-05-31,0,9169
2034,Blue Wave Pharmacy,,Giza,6th of October,29.96358,30.955114,8,23,20,2024-11-10,0,8754
2035,Mira Pharmacy - 6th,,Giza,6th of October,29.95601,30.954127,9,1,20,2025-07-14,0,6632
2036,Omega Pharmacy - 6th,,Giza,6th of October,29.968239,30.931696,8,23,20,2024-09-28,2,9075
2037,Blue Wave Pharmacy - Montaza,,,,,,8,23,20,2025-05-09,0,9017
2038,Al Amal Pharmacy - Faisal,,Giza,6th of October,29.983141,30.950982,9,1,20,2025-08-31,0,1701
2039,Sunrise Pharmacy,,Giza,6th of October,29.967689,30.927027,9,1,20,2025-04-14,0,7605
2040,Omega Pharmacy - 6th,,,,,,8,23,20,2024-10-07,2,5554
2041,Elite Pharmacy,,,,,,8,23,20,2024-11-05,1,8786
2042,El Baraka Pharmacy,,Giza,6th of October,29.969378,30.940914,10,23,20,2025-04-18,0,8087
2043,Elite Pharmacy,,,,,,10,2,20,2025-05-04,0,2738
2044,Elite Pharmacy,,Giza,6th of October,29.965102,30.92092,9,1,20,2025-03-03,0,3639
2045,Sunrise Pharmacy - Agami,,,,,,9,23,20,2024-11-12,0,6007
2046,Better Life Pharmacy,,,,,,10,23,20,2025-04-23,0,9040
2047,Care 24 Seven,,,,,,9,2,20,2024-09-12,0,9240
2048,Nile Care Pharmacy,,,,,,9,23,20,2024-12-07,0,5917
2049,Ebn Sina Pharmacy - 6th,,,,,,9,23,20,2025-06-04,0,3388
2050,Nile Care Pharmacy,,,,,,9,23,20,2024-11-03,0,1870
2051,Golden Care Pharmacy,,,,,,10,23,20,2025-06-25,0,2923
2052,Nile Care Pharmacy,,Giza,6th of October,29.975188,30.928449,9,23,20,2024-12-16,0,7013
2053,Omega Pharmacy - Oct City,,,,,,8,23,20,2025-03-31,0,2563
2054,Care 24 Seven,,Giza,6th of October,29.964822,30.948132,9,23,20,2024-10-25,0,7117
2055,Better Life Pharmacy - Agouza,,Giza,Agouza,30.052324,31.211149,9,23,21,2025-05-23,0,7270
2056,Dr Medhat Pharmacy - Imbaba,,,,,,8,23,21,2025-06-29,0,5761
2057,Silver Care Pharmacy,,Giza,Agouza,30.062306,31.203292,8,23,21,2024-09-15,2,5892
2058,Angel Pharmacy,,Giza,Agouza,30.052393,31.22999,8,23,21,2025-07-23,0,2215
2059,Salamtek Pharmacy,,Giza,Agouza,30.059057,31.227598,8,23,21,2025-02-03,0,3918
2060,El Baraka Pharmacy - Marg,,,,,,9,23,21,2024-11-18,0,8302
2061,Elite Pharmacy - Haram,,Giza,Agouza,30.049233,31.2157,9,2,21,2025-07-26,0,1222
2062,El Zahraa Pharmacy - Obour,,Giza,Agouza,30.079585,31.199541,8,1,21,2025-05-11,0,3545
2063,Omega Pharmacy - Agouza,,Giza,Agouza,30.053387,31.202308,8,1,21,2025-03-31,0,5077
2064,Alpha Pharma,,,,,,8,2,21,2024-12-11,0,3774
2065,El Nasr Pharmacy,,Giza,Agouza,30.055268,31.208118,8,1,21,2025-06-16,0,7592
2066,Omega Pharmacy - Agami,,,,,,9,23,21,2025-01-27,0,3201
2067,Angel Pharmacy - Nozha,,Giza,Agouza,30.046402,31.233858,8,1,21,2025-02-03,0,4501
2068,Union Pharm - Zayed,,,,,,9,23,21,2025-01-29,0,1479
2069,Better Life Pharmacy - Nozha,,,,,,9,23,21,2025-06-15,0,6435
2070,Mira Pharmacy,,,,,,9,23,21,2025-05-23,2,2425
2071,El Zahraa Pharmacy - Agouza,,,,,,9,23,21,2025-02-15,0,8129
2072,Health Gate Pharmacy - Zayed,,Giza,Agouza,30.060689,31.218864,8,1,21,2025-05-08,0,7871
2073,Blue Wave Pharmacy,,,,,,8,1,21,2025-06-05,0,9256
2074,Pharma Plus - Agouza,,Giza,Agouza,30.057353,31.211047,10,23,21,2025-04-30,0,9276
2075,Health Gate Pharmacy - Agouza,,Giza,Agouza,30.057186,31.208727,8,23,21,2025-08-07,0,1312
2076,Elite Pharmacy - Agami,,,,,,8,23,21,2025-05-13,0,5947
2077,Ebn Sina Pharmacy - Agouza,,,,,,10,2,21,2025-01-02,0,8202
2078,El Zahraa Pharmacy,,,,,,8,23,21,2024-10-21,0,8251
2079,Dr Medhat Pharmacy,,,,,,9,1,21,2025-06-27,0,8772
2080,Elite Pharmacy - Dokki,,Giza,Agouza,30.056815,31.226526,10,23,21,2025-04-30,0,2695
2081,Better Life Pharmacy - Agami,,Giza,Agouza,30.079321,31.22577,9,23,21,2025-08-30,2,8603
2082,Family Pharmacy - Faisal,,,,,,9,23,21,2025-07-30,0,6792
2083,Hope Pharmacy,,Giza,Agouza,30.074401,31.233709,8,23,21,2025-03-28,0,3577
2084,Sunrise Pharmacy - Montaza,,,,,,8,23,21,2024-12-06,0,5189
2085,Omega Pharmacy,,Giza,Agouza,30.059988,31.206687,9,23,21,2024-09-25,0,4099
2086,Al Amal Pharmacy - Faisal,,Giza,Agouza,30.074174,31.211522,9,23,21,2025-02-02,0,2092
2087,Ebn Sina Pharmacy - Agouza,,Giza,Agouza,30.046465,31.202928,9,23,21,2025-05-02,0,4235
2088,Green Leaf Pharmacy - Agouza,,Giza,Agouza,30.060968,31.212113,8,23,21,2025-06-10,0,9132
2089,Salamtek Pharmacy - Agouza,,,,,,9,23,21,2025-06-08,0,1741
2090,El Shifa Pharmacy - Helwan,,Giza,Agouza,30.065028,31.208938,8,23,21,2024-09-17,0,7733
2091,Metro Pharmacy - Obour,,,,,,9,23,21,2025-05-27,0,8518
2092,Nile Care Pharmacy - Agouza,,Giza,Agouza,30.050111,31.232503,8,23,21,2025-04-18,0,5419
2093,Green Leaf Pharmacy,,Giza,Agouza,30.058751,31.200803,8,23,21,2025-06-09,0,2745
2094,Green Leaf Pharmacy,,Giza,Agouza,30.072547,31.210021,10,2,21,2024-09-23,0,3576
2095,Star Care Pharmacy - Agouza,,,,,,10,23,21,2025-08-29,0,2888
2096,Green Leaf Pharmacy,,,,,,9,23,21,2025-05-26,0,2347
2097,Silver Care Pharmacy - Dokki,,,,,,8,23,21,2025-06-29,0,4050
2098,Green Leaf Pharmacy - Maadi,,Giza,Agouza,30.049872,31.200737,9,23,21,2025-07-06,0,6283
2099,Metro Pharmacy,,Giza,Ard El Lewa,29.985359,31.203163,9,1,22,2024-12-19,0,6321
2100,City Care Pharmacy - Rehab View,,Giza,Ard El Lewa,29.986972,31.221766,10,23,22,2025-08-06,0,6933
2101,Alpha Pharma - Rehab View,,Giza,Ard El Lewa,29.971618,31.192531,8,2,22,2025-02-03,0,8902
2102,Silver Care Pharmacy - Marg,,,,,,9,23,22,2025-09-07,0,4414
2103,Al Amal Pharmacy,,Giza,Ard El Lewa,29.983748,31.222857,9,23,22,2024-11-28,0,8760
2104,Pharma Plus - Dokki,,,,,,9,23,22,2024-09-10,0,9320
2105,Golden Care Pharmacy - Imbaba,,Giza,Ard El Lewa,29.996579,31.226982,9,23,22,2025-07-28,0,2803
2106,El Hokama Pharmacy - Ard,,,,,,9,23,22,2025-02-10,0,2849
2107,Nile Care Pharmacy - Ard,,,,,,10,23,22,2024-10-31,0,9863
2108,Al Nozha Pharmacy,,Giza,Ard El Lewa,29.978266,31.203182,9,1,22,2025-08-07,0,9916
2109,Seha First Pharmacy,,Giza,Ard El Lewa,29.969247,31.199189,9,23,22,2025-06-01,0,7969
2110,Star Care Pharmacy,,Giza,Ard El Lewa,29.984192,31.222431,9,2,22,2024-09-27,0,3551
2111,Better Life Pharmacy - Imbaba,,Giza,Ard El Lewa,30.000892,31.222421,9,23,22,2025-04-07,2,2978
2112,Metro Pharmacy - Ard,,Giza,Ard El Lewa,30.001384,31.203166,9,23,22,2025-02-11,0,1354
2113,El Zahraa Pharmacy - Ard,,Giza,Ard El Lewa,30.000773,31.199978,9,23,22,2024-09-27,1,7464
2114,Nile Care Pharmacy,,Giza,Ard El Lewa,29.980262,31.221486,10,1,22,2025-08-27,0,9495
2115,El Nasr Pharmacy - Ard,,Giza,Ard El Lewa,29.971059,31.197721,9,23,22,2025-04-14,0,6302
2116,Star Care Pharmacy - Ard,,Giza,Ard El Lewa,29.989967,31.222982,9,1,22,2024-09-12,0,1292
2117,Better Life Pharmacy - Square,,Giza,Ard El Lewa,29.973055,31.20366,9,23,22,2025-04-09,0,6204
2118,Metro Pharmacy - Ard,,Giza,Ard El Lewa,29.975063,31.209034,8,23,22,2024-09-04,0,9797
2119,Alpha Pharma,,,,,,9,23,22,2025-02-12,0,7331
2120,Sunrise Pharmacy - Ard,,,,,,8,23,22,2024-10-16,0,3348
2121,Sunrise Pharmacy,,,,,,9,2,22,2025-02-05,0,4507
2122,Al Nozha Pharmacy,,Giza,Ard El Lewa,30.002282,31.207699,9,23,22,2025-01-06,0,3254
2123,Al Amal Pharmacy - Ard,,Giza,Ard El Lewa,29.995608,31.22027,9,23,22,2025-01-15,0,3539
2124,Health Gate Pharmacy - Ard,,Giza,Ard El Lewa,29.972323,31.209509,9,23,22,2025-01-20,0,7266
2125,El Faraby Pharmacy - Zayed,,,,,,9,23,22,2025-06-20,0,2684
2126,Alpha Pharma,,Giza,Ard El Lewa,29.981685,31.205683,9,23,22,2025-08-28,0,5240
2127,El Shifa Pharmacy - Ard,,Giza,Ard El Lewa,29.978404,31.210328,8,1,22,2025-08-10,1,7845
2128,El Hokama Pharmacy - Ard,,,,,,9,23,22,2025-01-21,0,8477
2129,Union Pharm - Shubra,,,,,,9,23,22,2025-08-19,0,7721
2130,Pharma Plus - Ard,,,,,,9,23,22,2025-05-18,0,9704
2131,Star Care Pharmacy - Ard,,,,,,8,1,22,2025-06-16,0,7847
