invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
323903,1446,2026-05-21T14:48:12Z,,5544.9,5544.90,12,,paid
323906,1452,2026-05-08T08:47:55Z,,1602.89,1602.89,4,NONE,paid
323908,1452,2026/05/17 10:56,,921.28,921.28,4,NONE,pending_hold
323909,1456,2026-05-27T08:53:31Z,,8000.98,8000.98,12,WINTER-FLYER,paid
323910,1456,2026-05-03T11:39:34Z,,3421.67,,5,,paid
323919,1461,2026-05-16T09:15:12Z,,1761.97,1761.97,4,LUX-R6,canceled
323925,1467,2026/05/06 08:57,,7293.6,7293.60,15,RAMADAN-BUNDLE,paid
323928,1473,2026-05-20T13:49:29Z,,2743.28,,5,NONE,paid
323929,1476,2026-05-11T11:05:30Z,,558.23,,2,,paid
323930,1476,2026-05-19T07:10:50Z,,2294.3,,5,NONE,shipped
323932,1478,2026-05-13T06:10:25Z,,2380.99,2380.99,10,,paid
323933,1482,2026-05-27T06:10:07Z,,7803.59,,10,NONE,pending_hold
323934,1483,2026-05-12T13:29:22Z,,1145.73,1145.73,7,,paid
323936,1483,2026-05-20T09:00:18Z,,1521.2,,2,,shipped
323940,1490,2026-05-22T09:55:41Z,,5530.22,,8,WINTER-FLYER,paid
323941,1490,2026-05-06T13:18:55Z,,2973.81,,8,NONE,pending_hold
323943,1492,2026-05-16T09:02:54Z,,6522.4,6522.40,9,NONE,pending_hold
323946,1496,2026-05-23T07:52:35Z,,2754.89,2754.89,5,WINTER-FLYER,paid
323950,1501,2026-05-19T07:48:08Z,,5619.79,,4,NONE,paid
323963,1510,2026-05-02T06:30:42Z,,4747.99,,7,LUX-R6,paid
323965,1515,2026-05-14T09:05:19Z,,1373.74,1373.74,4,LUX-R6,canceled
323973,1524,2026-05-02T16:49:40Z,,2373.58,,6,NONE,canceled
323986,1541,2026-05-10T06:21:38Z,,2704.54,,8,RAMADAN-BUNDLE,pending_hold
323989,1544,2026-05-15T12:34:44Z,,1201.6,,7,NONE,canceled
323991,1547,2026-05-14T09:54:11Z,,3927.56,3927.56,8,NONE,pending_hold
323995,1551,2026-05-08T11:40:44Z,,5879.33,,13,WINTER-FLYER,pending_hold
324001,1555,2026-05-10T14:04:59Z,,4251.1,,12,,canceled
324004,1558,2026-05-08T12:11:31Z,,3280.88,,6,,paid
324010,1566,2026-05-12T09:50:56Z,,3188.38,3188.38,5,RAMADAN-BUNDLE,paid
324011,1566,2026-05-19T06:55:43Z,,3153.53,,8,LUX-R6,paid
324022,1576,2026-05-09T14:37:38Z,,7665.18,,15,NONE,pending_hold
324028,1582,2026-05-04T06:04:50Z,,6223.25,,8,NONE,paid
324029,1585,2026-05-02T06:11:51Z,,2944.18,,6,NONE,paid
324030,1585,2026-05-27T13:26:53Z,,1209.9,,2,RAMADAN-BUNDLE,canceled
324032,1586,2026-05-03T11:46:15Z,,2803.65,2803.65,6,RAMADAN-BUNDLE,canceled
324036,1592,2026-05-28T08:24:18Z,,8385.85,8385.85,9,NONE,canceled
324037,1593,2026-05-27T10:41:47Z,,3132.97,,6,,paid
324039,1599,2026-05-24T13:49:57Z,,2025.82,,9,NONE,shipped
324044,1601,2026-05-11T12:11:15Z,,4498.67,4498.67,7,NONE,paid
324053,1614,2026-05-27T12:24:05Z,,3894.13,,10,LUX-R6,paid
324054,1616,2026-05-20T08:01:34Z,,5255.4,,6,LUX-R6,paid
324056,1619,2026-05-05T06:55:44Z,,6171.41,,8,WINTER-FLYER,shipped
324061,1625,2026-05-11T13:07:24Z,,706.62,706.62,6,LUX-R6,paid
324063,1627,2026-05-18T07:11:28Z,,3059.7,,7,RAMADAN-BUNDLE,canceled
324065,1631,2026-05-18T09:20:04Z,,5063.38,,8,NONE,paid
324072,1633,2026-05-22T08:11:24Z,,1964.77,,3,NONE,canceled
324076,1637,2026-05-26T06:23:44Z,,3921.35,3921.35,4,LUX-R6,canceled
324089,1650,2026-05-02T14:22:03Z,,9342.63,9342.63,15,NONE,paid
324093,1654,2026-05-06T12:39:03Z,,3620.59,3620.59,7,NONE,shipped
324094,1654,2026-05-21T09:41:29Z,,6283.63,6283.63,8,RAMADAN-BUNDLE,paid
324101,1671,2026-05-11T07:31:30Z,,4142.94,,6,,pending_hold
324108,1677,2026-05-07T12:37:06Z,,6278.78,6278.78,6,NONE,canceled
324109,1678,2026-05-08T08:49:25Z,,1251.75,1251.75,4,WINTER-FLYER,paid
324110,1678,2026-05-05T06:59:16Z,,5430.68,5430.68,8,RAMADAN-BUNDLE,paid
324113,1683,2026-05-02T06:28:38Z,,978.58,978.58,5,NONE,paid
324114,1684,2026-05-02T12:01:14Z,,8184.44,,7,NONE,paid
324115,1686,2026-05-13T07:21:53Z,,7918.69,,9,,shipped
324118,1687,2026-05-01T09:27:10Z,,3693.09,3693.09,5,RAMADAN-BUNDLE,canceled
324121,1689,2026-05-05T06:36:18Z,,900.87,900.87,4,LUX-R6,paid
324133,1700,2026-05-12T11:15:29Z,,7697.74,,7,RAMADAN-BUNDLE,shipped
324136,1702,2026-05-11T11:26:02Z,,3853.21,,3,,paid
324138,1704,2026/05/04 16:26,,4538.01,,13,RAMADAN-BUNDLE,paid
324153,1725,2026-05-07T12:25:30Z,,1059.01,1059.01,5,LUX-R6,canceled
324154,1727,2026-05-08T13:08:08Z,,4655.22,4655.22,8,RAMADAN-BUNDLE,paid
324155,1727,2026-05-08T10:55:46Z,,914.15,914.15,5,NONE,pending_hold
324157,1729,2026-05-11T06:24:36Z,,2025.31,,6,NONE,pending_hold
324161,1733,2026-05-19T10:38:28Z,,2492.73,,4,NONE,paid
324162,1733,2026-05-08T06:20:01Z,,7415.56,7415.56,8,NONE,pending_hold
324164,1733,2026-05-18T13:26:39Z,,4419.32,,6,,paid
324165,1734,2026-05-11T13:47:06Z,,3019.51,,6,NONE,pending_hold
324174,1750,2026-05-16T06:36:22Z,,2607.37,,6,LUX-R6,shipped
324178,1757,2026-05-09T10:50:39Z,,7023.8,,13,WINTER-FLYER,pending_hold
324181,1767,2026-05-05T11:20:25Z,,3230.72,3230.72,9,NONE,canceled
324184,1767,2026-05-09T07:56:48Z,,4931.49,,5,WINTER-FLYER,pending_hold
324188,1774,2026-05-21T11:17:52Z,,2772.07,,9,RAMADAN-BUNDLE,paid
324193,1781,2026-05-16T12:38:21Z,,2153.81,,9,NONE,paid
324197,1790,2026-05-27T11:07:03Z,,1042.26,,4,RAMADAN-BUNDLE,paid
324199,1793,2026-05-18T07:56:48Z,,1194.08,1194.08,4,WINTER-FLYER,paid
324206,1808,2026-05-12T10:17:03Z,,7537.0,,8,LUX-R6,canceled
324209,1810,2026-05-01T11:30:31Z,,7311.83,7311.83,10,NONE,paid
324210,1810,2026-05-06T08:28:11Z,,3011.64,3011.64,7,WINTER-FLYER,pending_hold
324218,1817,2026-05-05T08:22:04Z,,7816.5,,10,RAMADAN-BUNDLE,paid
324223,1827,2026-05-25T08:16:05Z,,2079.08,2079.08,5,NONE,paid
324235,1846,2026-05-16T10:42:02Z,,3342.33,3342.33,5,NONE,shipped
324239,1851,2026-05-03T10:38:41Z,,8328.22,8328.22,8,LUX-R6,shipped
324246,1858,2026-05-16T10:41:17Z,,2210.08,,8,NONE,shipped
324247,1859,2026-05-09T12:49:01Z,,7082.82,7082.82,9,NONE,pending_hold
324248,1862,2026/05/05 10:12,,3040.52,,5,,paid
324252,1864,2026-05-26T06:45:21Z,,4298.15,,9,RAMADAN-BUNDLE,paid
324254,1865,2026-05-14T12:01:45Z,,2433.11,,7,,canceled
324259,1872,2026-05-11T07:50:43Z,,3627.52,3627.52,9,NONE,paid
324261,1877,2026-05-28T09:08:53Z,,2796.87,,9,NONE,canceled
324265,1881,2026-05-21T06:48:35Z,,2883.79,,8,LUX-R6,paid
324278,1896,2026-05-26T13:49:02Z,,2505.4,,8,NONE,shipped
324289,1907,2026-05-19T13:28:35Z,,4524.68,,12,NONE,canceled
324294,1912,2026-05-26T12:35:12Z,,878.68,,3,NONE,shipped
324302,1920,2026-05-17T14:41:31Z,,3358.66,,5,NONE,canceled
324309,1926,2026-05-18T14:54:09Z,,4610.63,,12,NONE,paid
324311,1928,2026-05-05T12:38:15Z,,1743.01,,4,NONE,paid
324312,1928,2026-05-06T13:01:19Z,,3394.28,3394.28,4,WINTER-FLYER,paid
324313,1930,2026-05-18T08:50:34Z,,1563.27,,5,NONE,paid
324323,1945,2026-05-09T12:28:12Z,,6286.04,6286.04,10,NONE,shipped
324324,1945,2026-05-05T14:14:16Z,,2304.63,2304.63,8,RAMADAN-BUNDLE,shipped
324325,1947,2026-05-24T06:45:38Z,,3038.73,3038.73,10,WINTER-FLYER,shipped
324332,1953,2026-05-01T08:59:06Z,,4873.4,4873.40,11,WINTER-FLYER,paid
324335,1954,2026-05-01T13:08:57Z,,6509.9,6509.90,12,NONE,shipped
324342,1960,2026-05-22T15:33:43Z,,1887.61,1887.61,4,NONE,shipped
324344,1961,2026-05-09T08:59:27Z,,3361.9,,4,WINTER-FLYER,paid
324349,1963,2026-05-19T06:30:24Z,,2926.57,2926.57,12,RAMADAN-BUNDLE,pending_hold
324352,1970,2026-05-28T12:22:01Z,,3428.35,,5,WINTER-FLYER,canceled
324353,1970,2026-05-28T13:19:06Z,,2633.48,,6,LUX-R6,paid
324355,1970,2026-05-15T11:06:33Z,,4849.81,,8,WINTER-FLYER,shipped
324357,1971,2026-05-27T11:31:12Z,,174.24,,3,NONE,paid
324358,1972,2026-05-23T09:08:38Z,,953.29,,4,RAMADAN-BUNDLE,paid
324359,1974,2026-05-27T12:58:27Z,,3435.9,,8,LUX-R6,shipped
324361,1974,2026-05-02T06:51:21Z,,3168.27,,13,NONE,paid
324362,1975,2026-05-07T12:24:04Z,,3845.48,3845.48,8,NONE,paid
324365,1983,2026-05-06T12:09:54Z,,2442.7,2442.70,4,RAMADAN-BUNDLE,pending_hold
324367,1987,2026-05-09T11:27:26Z,,3194.98,3194.98,7,WINTER-FLYER,paid
324368,1990,2026-05-27T09:04:38Z,,5677.44,,14,LUX-R6,paid
324369,1991,2026-05-24T09:43:50Z,,629.77,629.77,3,LUX-R6,pending_hold
324370,1991,2026-05-16T15:33:30Z,,6772.29,,9,,canceled
324381,2000,2026-05-13T12:40:17Z,,5359.74,5359.74,10,NONE,shipped
324382,2001,2026-05-01T06:00:08Z,,1711.77,1711.77,5,WINTER-FLYER,shipped
324385,2003,2026-05-05T12:05:18Z,,3682.28,,8,NONE,paid
324386,2003,2026-05-19T11:48:02Z,,2451.08,,5,RAMADAN-BUNDLE,canceled
324391,2007,2026-05-15T11:29:44Z,,3526.51,3526.51,13,,shipped
324393,2010,2026-05-09T06:21:52Z,,1047.6,,3,LUX-R6,canceled
324394,2010,2026-05-16T12:29:37Z,,6136.88,6136.88,15,WINTER-FLYER,paid
324395,2012,2026-05-21T08:26:34Z,,1041.44,1041.44,8,,shipped
324396,2012,2026-05-11T06:35:09Z,,14129.06,14129.06,15,LUX-R6,shipped
324397,2012,2026-05-06T13:04:59Z,,3468.76,3468.76,6,NONE,shipped
324398,2013,2026-05-03T10:40:46Z,,2599.08,,5,LUX-R6,paid
324404,2026,2026-05-16T11:28:56Z,,2760.72,2760.72,9,RAMADAN-BUNDLE,canceled
324405,2027,2026-05-01T08:30:15Z,,2002.28,,5,NONE,paid
324407,2031,2026-05-25T10:45:49Z,,1272.1,1272.10,6,LUX-R6,paid
324409,2031,2026-05-08T06:50:03Z,,5480.87,,10,NONE,shipped
324419,2045,2026-05-28T13:09:00Z,,3479.72,3479.72,6,RAMADAN-BUNDLE,paid
324420,2048,2026-05-14T10:38:19Z,,7001.15,7001.15,12,RAMADAN-BUNDLE,shipped
324424,2058,2026-05-23T11:59:28Z,,1483.43,1483.43,3,WINTER-FLYER,shipped
324425,2059,2026-05-12T14:56:03Z,,3029.11,,3,LUX-R6,paid
324426,2060,2026-05-12T08:57:44Z,,723.71,723.71,6,RAMADAN-BUNDLE,paid
324427,2061,2026-05-16T11:47:13Z,,1462.4,,5,NONE,paid
324432,2068,2026-05-09T09:10:33Z,,5450.57,,12,NONE,paid
324434,2070,2026-05-25T09:51:27Z,,7224.51,7224.51,9,NONE,paid
324436,2073,2026-05-04T08:01:57Z,,47.34,47.34,2,,canceled
324443,2079,2026-05-01T10:08:54Z,,4905.11,4905.11,8,NONE,canceled
324444,2085,2026-05-26T12:03:29Z,,1978.41,,7,NONE,shipped
324461,2119,2026-05-27T06:46:10Z,,4875.51,,7,,pending_hold
324462,2119,2026-05-14T13:02:22Z,,3238.9,,5,LUX-R6,canceled
324464,2126,2026-05-28T13:24:13Z,,964.02,964.02,3,,paid
324473,2141,2026-05-20T17:33:57Z,,2789.0,,9,RAMADAN-BUNDLE,paid
324475,2144,2026/05/11 15:57,,1550.92,,6,NONE,pending_hold
324476,2148,2026/05/17 09:15,,7302.42,7302.42,13,NONE,canceled
324477,2151,2026-05-07T10:23:49Z,,4777.23,4777.23,5,NONE,canceled
324478,2152,2026-05-26T14:59:09Z,,3990.78,,6,NONE,canceled
324485,2156,2026-05-28T11:19:33Z,,5045.06,,14,RAMADAN-BUNDLE,paid
324487,2157,2026-05-18T10:22:53Z,,5683.28,5683.28,13,,pending_hold
324488,2157,2026-05-28T08:26:45Z,,5411.69,,7,RAMADAN-BUNDLE,paid
324491,2157,2026-05-01T06:08:19Z,,3075.3,3075.30,6,NONE,paid
324492,2157,2026-05-11T12:42:53Z,,5076.39,,5,NONE,canceled
324505,2174,2026/05/24 16:11,,1362.39,1362.39,2,NONE,shipped
324507,2174,2026-05-01T11:48:55Z,,2854.58,2854.58,6,WINTER-FLYER,pending_hold
324511,2180,2026-05-04T09:39:01Z,,4159.17,4159.17,5,WINTER-FLYER,paid
324522,2190,2026-05-05T06:56:28Z,,6647.24,,11,NONE,canceled
324524,2192,2026-05-22T14:50:59Z,,4917.64,4917.64,10,WINTER-FLYER,paid
324528,2199,2026-05-12T06:05:31Z,,3938.0,,8,LUX-R6,shipped
324530,2199,2026-05-24T10:50:27Z,,2801.29,,6,WINTER-FLYER,paid
324531,2200,2026-05-26T09:41:36Z,,3635.12,,9,RAMADAN-BUNDLE,canceled
324548,2215,2026-05-23T12:26:21Z,,2568.47,,5,WINTER-FLYER,paid
324550,2220,2026-05-06T08:06:56Z,,4096.35,,7,,paid
324554,2225,2026-05-20T13:43:32Z,,1667.06,1667.06,5,RAMADAN-BUNDLE,canceled
324560,2229,2026-05-01T11:57:50Z,,6643.4,6643.40,12,LUX-R6,shipped
324562,2231,2026-05-15T10:52:41Z,,2276.27,,4,NONE,canceled
324563,2231,2026-05-15T13:29:59Z,,1223.07,1223.07,6,NONE,paid
324566,2234,2026-05-13T10:09:36Z,,3399.88,3399.88,7,WINTER-FLYER,pending_hold
324568,2235,2026-05-20T09:30:40Z,,4082.49,4082.49,5,NONE,canceled
324577,2242,2026-05-25T12:46:59Z,,2054.84,,5,,paid
324583,2250,2026-05-28T08:41:34Z,,2249.71,,7,,pending_hold
324584,2251,2026-05-13T09:28:11Z,,1731.93,1731.93,6,WINTER-FLYER,canceled
324592,2255,2026-05-18T06:55:36Z,,4046.45,4046.45,7,LUX-R6,pending_hold
324595,2257,2026-05-09T09:48:16Z,,3622.91,,4,,paid
324596,2258,2026-05-23T12:56:48Z,,1256.15,,8,LUX-R6,paid
324597,2259,2026-05-10T12:44:08Z,,3750.96,,7,RAMADAN-BUNDLE,pending_hold
324599,2259,2026-05-22T17:30:56Z,,823.4,823.40,4,RAMADAN-BUNDLE,canceled
324600,2261,2026-05-13T12:42:13Z,,9693.15,,11,,pending_hold
324610,2272,2026-05-02T11:05:28Z,,3664.72,3664.72,7,NONE,canceled
324617,2279,2026-05-20T06:34:14Z,,7707.62,7707.62,12,LUX-R6,paid
324618,2280,2026-05-21T10:23:27Z,,2263.08,,7,,pending_hold
324619,2282,2026/05/11 08:55,,3194.08,,5,WINTER-FLYER,paid
324622,2284,2026-05-26T10:20:30Z,,1053.54,,5,NONE,canceled
324623,2285,2026-05-20T06:54:05Z,,2071.25,,8,NONE,pending_hold
324625,2287,2026-05-20T06:15:39Z,,9514.97,9514.97,15,RAMADAN-BUNDLE,paid
324626,2289,2026-05-28T09:16:17Z,,15155.88,,15,NONE,shipped
324628,2294,2026-05-17T10:05:40Z,,4359.92,4359.92,4,,pending_hold
324635,2300,2026-05-15T12:38:57Z,,3937.17,,4,LUX-R6,shipped
324639,2310,2026-05-20T09:31:58Z,,4053.84,4053.84,10,NONE,paid
324641,2312,2026-05-24T08:54:02Z,,1496.2,,3,LUX-R6,pending_hold
324643,2313,2026-05-04T10:22:52Z,,7665.01,,9,WINTER-FLYER,paid
324646,2316,2026-05-17T11:48:27Z,,3021.86,,8,,pending_hold
324649,2317,2026-05-05T06:24:07Z,,3373.44,,5,LUX-R6,paid
324653,2317,2026-05-07T09:41:39Z,,1291.65,1291.65,2,,pending_hold
324656,2321,2026/05/03 08:55,,2335.94,,6,WINTER-FLYER,canceled
324657,2322,2026-05-12T14:01:08Z,,3448.81,3448.81,9,NONE,canceled
324659,2324,2026-05-20T09:35:45Z,,4090.75,,8,,shipped
324660,2324,2026/05/13 16:14,,2667.29,,6,NONE,canceled
324661,2324,2026-05-03T12:03:30Z,,4690.74,,9,NONE,pending_hold
324662,2326,2026-05-28T13:16:35Z,,1402.85,1402.85,5,LUX-R6,paid
324663,2327,2026-05-13T08:27:04Z,,4133.99,,7,WINTER-FLYER,paid
324664,2327,2026-05-15T09:28:46Z,,6325.48,,10,WINTER-FLYER,canceled
324666,2328,2026-05-24T09:35:01Z,,5763.77,5763.77,9,NONE,paid
324668,2334,2026-05-12T09:15:32Z,,653.81,653.81,4,RAMADAN-BUNDLE,shipped
324669,2335,2026-05-16T12:33:24Z,,4390.83,4390.83,4,RAMADAN-BUNDLE,shipped
324670,2337,2026-05-17T11:28:29Z,,2438.74,,5,RAMADAN-BUNDLE,canceled
324682,2353,2026-05-03T11:12:33Z,,3072.59,,7,RAMADAN-BUNDLE,shipped
324683,2353,2026-05-25T12:04:31Z,,4089.74,4089.74,7,RAMADAN-BUNDLE,canceled
324684,2354,2026-05-02T12:05:30Z,,2797.01,2797.01,3,NONE,paid
324695,2375,2026-05-22T12:24:43Z,,10757.0,10757.00,13,WINTER-FLYER,paid
324699,2380,2026-05-09T12:15:41Z,,3141.4,3141.40,4,NONE,paid
324702,2384,2026-05-21T12:35:31Z,,3294.6,,10,NONE,canceled
324704,2389,2026-05-14T06:14:01Z,,514.98,,3,RAMADAN-BUNDLE,paid
324707,2390,2026-05-05T13:12:43Z,,4773.29,4773.29,7,NONE,paid
324708,2390,2026-05-04T09:24:21Z,,4603.59,4603.59,6,NONE,paid
324711,2392,2026-05-28T11:32:13Z,,4870.01,4870.01,12,LUX-R6,paid
324713,2394,2026-05-18T06:28:48Z,,2591.68,,4,RAMADAN-BUNDLE,paid
324718,2398,2026-05-28T06:50:53Z,,1186.24,1186.24,6,NONE,paid
324720,2399,2026-05-12T07:58:01Z,,4033.72,,8,NONE,paid
324722,2401,2026-05-11T11:05:46Z,,2072.96,2072.96,9,,paid
324724,2401,2026-05-12T13:04:50Z,,2041.94,,5,RAMADAN-BUNDLE,paid
324725,2401,2026-05-14T08:34:09Z,,4872.0,,15,WINTER-FLYER,shipped
324726,2402,2026-05-26T12:52:54Z,,4498.1,4498.10,8,NONE,canceled
324728,2406,2026/05/12 16:08,,1562.54,1562.54,5,NONE,paid
324732,2408,2026-05-26T12:13:26Z,,7006.64,,12,,paid
324733,2409,2026-05-28T09:03:03Z,,2786.95,,4,WINTER-FLYER,paid
324736,2409,2026-05-01T06:35:29Z,,3861.47,3861.47,8,RAMADAN-BUNDLE,paid
324745,2414,2026-05-18T11:32:58Z,,3409.34,3409.34,10,WINTER-FLYER,paid
324746,2415,2026-05-05T11:15:05Z,,3509.15,3509.15,6,,pending_hold
324750,2417,2026-05-05T11:12:36Z,,3619.73,3619.73,5,NONE,canceled
324753,2418,2026-05-01T12:07:25Z,,1459.94,,3,RAMADAN-BUNDLE,paid
324755,2423,2026-05-17T10:19:59Z,,3050.71,,4,LUX-R6,paid
324760,2430,2026-05-22T06:05:41Z,,2939.12,,10,NONE,canceled
324761,2430,2026/05/11 14:03,,6573.95,,7,NONE,canceled
324765,2431,2026-05-22T11:42:48Z,,3954.58,,10,WINTER-FLYER,paid
324773,2440,2026-05-10T06:38:41Z,,2294.67,2294.67,8,LUX-R6,shipped
324775,2441,2026-05-18T09:57:12Z,,4531.67,4531.67,7,,pending_hold
324779,2447,2026-05-10T12:53:54Z,,2168.25,,5,WINTER-FLYER,paid
324789,2462,2026-05-10T10:54:20Z,,1769.77,,4,NONE,paid
324791,2464,2026-05-25T15:48:11Z,,334.23,,2,WINTER-FLYER,pending_hold
324792,2464,2026-05-28T12:39:31Z,,7207.81,7207.81,12,NONE,paid
324794,2465,2026-05-06T08:27:39Z,,5279.1,5279.10,11,WINTER-FLYER,paid
324797,2467,2026/05/23 11:34,,2777.29,,4,RAMADAN-BUNDLE,paid
324802,2470,2026-05-05T09:39:19Z,,3035.47,3035.47,6,LUX-R6,paid
324807,2478,2026-05-27T10:25:03Z,,1899.39,,5,LUX-R6,canceled
324810,2481,2026-05-11T16:27:13Z,,5144.91,,10,NONE,pending_hold
324813,2482,2026-05-06T11:37:28Z,,3138.59,3138.59,6,,paid
324815,2483,2026-05-24T10:18:52Z,,6067.1,6067.10,12,RAMADAN-BUNDLE,paid
324816,2483,2026-05-06T12:48:37Z,,4234.08,4234.08,7,NONE,paid
324819,2483,2026-05-17T08:56:03Z,,2150.7,,5,LUX-R6,paid
324824,2490,2026-05-23T10:55:50Z,,5024.59,5024.59,9,RAMADAN-BUNDLE,paid
324825,2493,2026-05-24T09:44:37Z,,4175.92,,9,LUX-R6,paid
324828,2495,2026-05-22T10:19:45Z,,5033.94,,8,NONE,paid
324829,2495,2026-05-08T07:28:09Z,,2301.17,2301.17,7,WINTER-FLYER,shipped
324835,2506,2026-05-10T10:32:48Z,,959.21,959.21,2,NONE,paid
324844,2512,2026/05/18 12:16,,4869.34,4869.34,8,,shipped
324846,2516,2026-05-09T12:08:39Z,,3375.36,,5,NONE,shipped
324850,2529,2026-05-17T12:00:37Z,,6708.89,,15,RAMADAN-BUNDLE,paid
324858,2539,2026-05-21T09:35:32Z,,2777.55,2777.55,7,,pending_hold
324862,2541,2026-05-08T13:05:41Z,,3917.51,,7,,paid
324870,2560,2026-05-18T10:16:56Z,,3352.73,3352.73,7,NONE,paid
324878,2569,2026-05-02T12:44:38Z,,2087.27,2087.27,6,,canceled
324880,2569,2026-05-21T11:29:37Z,,4644.62,4644.62,9,NONE,paid
324882,2571,2026-05-23T08:03:32Z,,3684.18,,8,RAMADAN-BUNDLE,paid
324885,2575,2026-05-11T06:44:23Z,,4203.07,,11,LUX-R6,shipped
324895,2586,2026-05-10T10:13:35Z,,2204.5,,8,LUX-R6,paid
324901,2596,2026-05-11T06:01:23Z,,7077.48,7077.48,8,WINTER-FLYER,pending_hold
324902,2596,2026-05-19T15:02:14Z,,2876.83,,5,LUX-R6,shipped
324904,2599,2026-05-17T10:44:37Z,,597.76,,5,WINTER-FLYER,paid
324905,2599,2026-05-13T13:34:43Z,,2830.48,,3,NONE,paid
324906,2599,2026-05-02T11:54:33Z,,9621.7,,9,NONE,pending_hold
324907,2601,2026-05-04T09:17:37Z,,7845.09,,14,NONE,paid
324911,2605,2026/05/27 20:40,,6925.3,6925.30,11,LUX-R6,canceled
324923,2620,2026-05-26T07:51:30Z,,84.96,84.96,2,NONE,paid
324933,2626,2026-05-19T14:43:29Z,,3356.21,,8,NONE,pending_hold
324936,2626,2026-05-03T08:56:30Z,,6145.14,6145.14,8,RAMADAN-BUNDLE,paid
324941,2631,2026-05-24T12:34:36Z,,2710.04,,7,,paid
324946,2638,2026-05-27T08:06:50Z,,2076.92,,5,NONE,paid
324947,2638,2026-05-06T15:19:06Z,,1768.8,,6,RAMADAN-BUNDLE,shipped
324952,2645,2026-05-14T08:18:10Z,,1097.16,,3,NONE,shipped
324955,2648,2026-05-14T10:23:20Z,,2959.4,2959.40,6,RAMADAN-BUNDLE,canceled
324962,2665,2026-05-11T08:02:27Z,,1420.7,,4,NONE,canceled
324968,2675,2026-05-27T12:43:44Z,,3024.94,3024.94,7,NONE,shipped
324970,2675,2026-05-20T09:48:25Z,,3198.69,3198.69,9,NONE,paid
324972,2687,2026-05-24T07:07:11Z,,2933.29,2933.29,4,NONE,paid
324974,2690,2026/05/10 10:04,,1625.01,1625.01,4,NONE,shipped
324976,2690,2026-05-23T11:06:11Z,,2152.67,,7,NONE,canceled
324977,2693,2026-05-19T13:36:23Z,,2583.78,,7,LUX-R6,pending_hold
324979,2696,2026-05-18T12:47:20Z,,4239.34,,7,LUX-R6,canceled
324992,2714,2026-05-23T09:33:21Z,,2122.36,2122.36,5,,shipped
324993,2715,2026-05-16T16:10:48Z,,7332.52,,15,NONE,canceled
325000,2722,2026-05-06T10:10:44Z,,713.18,713.18,4,WINTER-FLYER,paid
325010,2731,2026-05-25T08:28:04Z,,5108.03,,8,RAMADAN-BUNDLE,canceled
325013,2734,2026-05-22T06:59:27Z,,6611.28,,13,NONE,paid
325014,2736,2026-05-13T06:09:26Z,,2681.76,,6,RAMADAN-BUNDLE,shipped
325022,2751,2026-05-20T08:06:48Z,,7413.27,,14,NONE,paid
325024,2752,2026-05-03T15:38:43Z,,6381.92,,7,,pending_hold
325029,2756,2026-05-02T08:28:16Z,,3984.63,,11,LUX-R6,shipped
325032,2763,2026-05-18T08:52:04Z,,4314.4,,8,NONE,pending_hold
325033,2763,2026-05-24T06:23:18Z,,2808.96,2808.96,7,NONE,paid
325036,2772,2026-05-02T13:46:42Z,,6023.05,,7,RAMADAN-BUNDLE,canceled
325039,2778,2026-05-02T08:10:43Z,,6410.69,6410.69,9,RAMADAN-BUNDLE,paid
325046,2787,2026-05-09T15:51:02Z,,4049.07,,10,NONE,paid
325047,2787,2026-05-14T06:54:36Z,,4992.26,4992.26,4,WINTER-FLYER,shipped
325054,2797,2026-05-09T08:38:02Z,,1684.21,,5,NONE,shipped
325060,2801,2026-05-27T12:38:29Z,,2293.75,2293.75,3,,paid
325063,2808,2026-05-22T09:08:32Z,,3581.87,,9,RAMADAN-BUNDLE,canceled
325064,2810,2026-05-16T08:49:09Z,,4395.64,,6,,canceled
325066,2814,2026-05-16T12:28:11Z,,7222.64,7222.64,7,NONE,shipped
325070,2816,2026-05-01T10:01:58Z,,4456.01,4456.01,7,LUX-R6,paid
325072,2817,2026-05-08T15:40:32Z,,4310.43,,9,NONE,paid
325075,2820,2026-05-04T13:06:56Z,,4721.39,,10,LUX-R6,shipped
325076,2820,2026/05/13 14:40,,3101.59,3101.59,6,NONE,paid
325078,2821,2026-05-19T06:13:25Z,,7179.19,7179.19,10,WINTER-FLYER,paid
325087,1003,2026-06-24T11:45:29Z,,3263.36,3263.36,9,WINTER-FLYER,paid
325088,1003,2026-06-10T06:36:28Z,,3051.2,,5,NONE,paid
325103,1016,2026-06-07T08:48:13Z,,5726.46,,9,NONE,shipped
325106,1017,2026-06-22T10:48:05Z,,1418.3,1418.30,2,,pending_hold
325111,1021,2026-06-18T08:44:00Z,,2082.95,2082.95,7,NONE,canceled
325113,1026,2026/06/06 18:07,,1626.06,1626.06,3,RAMADAN-BUNDLE,paid
325119,1031,2026-06-22T16:25:45Z,,2138.04,,4,RAMADAN-BUNDLE,canceled
325120,1031,2026-06-05T11:27:40Z,,3593.82,,6,LUX-R6,paid
325125,1039,2026-06-20T06:54:03Z,,2075.53,2075.53,5,LUX-R6,paid
325127,1041,2026-06-20T15:20:07Z,,2489.47,,6,,shipped
