alias_id,account_name,branch_id,supplier_code
A61182,El-lue wave shubra Main Road,771,87
A61183,EL BLUE WAVE SHUBRA Main Road,771,87
A61184,EL Blue Wave Shhubra (2),776,92
A61185,PYblue wave shubra 04,776,92
A61186,Ph/EBN SINA Mall,718,96
A61187,EBN SINA Branch 2678,747,103
A61188,El-ebn sina 04,748,98
A61189,ebn sina-A,751,96
A61190,PY/ebn sina,751,96
A61191,PH Al Nozha Square (2),719,95
A61192,el al nozha square 011,719,95
A61193,Al Nzha Square,742,96
A61194,AL NOZHA SQUARE-A484,742,96
A61195,PH al nozha square,744,81
A61196,el al nozha square br.2,744,81
A61197,Ph/al nozha square,769,100
A61198,El-al nozha square 011,769,100
A61199,PY/Life Line Faisal Branch 2,707,81
A61200,Life Line Faisal Mall,707,81
A61201,Life Line Faisal Mall,734,88
A61202,EL LIFE LINE FAISAL 04,734,88
A61203,el LIFE LINE FAISAL tSation St.,741,100
A61204,Life Line Faisal 6th Zone,746,83
A61205,Ph/El Baraka Branch 2,708,95
A61206,PY/el baraka Branch 2,739,97
A61207,EL EL BARAKA366,770,87
A61208,el abraka (2),776,93
A61209,PH El Baraka Station St.,776,93
A61210,Family Mall,713,101
A61211,El-Family,713,101
A61212,Ph/FAMILY-A125,746,84
A61213,EL family,774,98
A61214,el Family Maall643,774,98
A61215,PY/alpha hparma Main Road,720,101
A61216,PH ALPHA PHARMA 6th Zone,720,101
A61217,Ph/alpha pharma 6th Zone438,728,90
A61218,ALPHA PHARMA Station St.,777,105
A61219,alpha pharma 04,777,105
A61220,El Shifa Mohandessin Mall59,721,97
A61221,el EL SHIFA MOHANDESSIN Branch 1,721,97
A61222,PH El Shifa Mohanndessin-A,726,104
A61223,PY/el shifa mohandessin Branch 2760,726,104
A61224,EL el shifa mohandessin Statoin St.,736,92
A61225,El Shifa Mohandessin Station St.,737,93
A61226,El-EL SHIFA MOHANDESSIN 011,766,101
A61227,El-El Shifa Mohandessin 011,766,101
A61228,EL El Shifa Mohandessin,769,101
A61229,PY/Metro Rehab View br.2,712,95
A61230,METRO REHAB VIEW Branch 1,712,95
A61231,el metro rehabview 04,742,97
A61232,PY/Metroo Rehab View 011,742,97
A61233,METRO REHAB VIEW-A,743,100
A61234,EL METRO REHAB VIEW br.2,754,94
A61235,El-METRO REHAB VIEW,755,91
A61236,PH metro rehab view 6th Zone,755,91
A61237,PY/metro rehab view Branch 2,770,88
A61238,Metro Rehab View Station St.,775,105
A61239,EL el tourath smouha 011,700,91
A61240,El-EL TOURATH SMOUHA 04,718,97
A61241,El-El Tourath Smouha br.2831,718,97
A61242,PH El Tourath Smouha,720,102
A61243,El Tourath Smouha216,727,92
A61244,el EL TOURATH SMOUHA,727,92
A61245,PY/El Tourath Smouha,730,99
A61246,el El Tourath Smouha 04287,730,99
A61247,Ph/El Tourath Smouha (2),731,99
A61248,EL El Tourath Smouha Main Road,771,88
A61249,El-el tourath smouha 011358,771,88
A61250,El-EL TOURATH SSMOUHA,774,99
A61251,Ph/Ell Tourath Smouha Mall,774,99
A61252,EL ZAHRAA-A,703,88
A61253,el zahraa br.2,703,88
A61254,el el zahraa-A,706,103
A61255,EL el zahraa Branch 2,721,98
A61256,PY/elzahraa 04430,721,98
A61257,PY/el zahraa,738,107
A61258,El Zahraa Branch 1768,743,101
A61259,El-EL ZAHRAA,743,101
A61260,El Zahraa br.2,754,95
A61261,ELE l Zahraa Branch 1,764,105
A61262,El Zahraa Branch 1,770,89
A61263,seha first mohandessin,705,95
A61264,PY/SEHA FIRST MOHANDESSIN br.2,719,96
A61265,El-Seha First Mohandessin,761,101
A61266,seha first mohandessin Branch 1,762,91
A61267,PH Seha First Mohandessin Branch 1,767,95
A61268,EL LIFE LINE Mall,717,87
A61269,PY/life line Station St.,718,98
A61270,el Life Line br.2286,718,98
A61271,Ph/Life Line-A867,736,93
A61272,el life line 011,736,93
A61273,Life Line Branch 1,749,92
A61274,el life line Branch 1,749,92
A61275,Life Line-A,750,96
A61276,el hokama mohandesssin,716,95
A61277,el El Hokama Mohandessin,716,95
A61278,PH EL HOKAMA MOHANDESSIN 04,726,105
A61279,Ph/EL HOKAMA MOHANDESSIN-A,733,109
A61280,el hokama mohandessinMain Road,743,102
A61281,el EL HOKAMA MOHANDESSIN Main Road275,746,85
A61282,EL el hokama mohandessin,767,96
A61283,PY/silver care rehab view Station St.,702,103
A61284,EL SILVER CARE REHAB VIEW,730,100
A61285,PH silver care rehab view Mian Road,731,100
A61286,el Silver Care Rehab View,731,100
A61287,El-Silver Care Rehab View,738,108
A61288,Ph/SILVER CARE REHAB VIEW (2),754,96
A61289,el SILVER CARE REHAB VIEW Mall,757,81
A61290,El-Silver Care Rehab View Mall,766,102
A61291,PY/SILVER CARE REHAB VIEW Main Road,766,102
A61292,PY/NILE CARE OCT CITY 011,705,96
A61293,PH NILE CARE OCT CITY br.2,724,115
A61294,nile cae oct city-A569,733,110
A61295,EL NILE CARE OCT CITY br.2,733,110
A61296,NILE CARE OCT CITY04810,741,101
A61297,nile care oct city Branch 2,741,101
A61298,Ph/NILE CAREOCT CITY Station St.,750,97
A61299,Nile Care Oct City Branch 2285,750,97
A61300,Ph/Nile Care Oct City 04,757,82
A61301,NILE CARE OCT CITY Station St.,757,82
A61302,PH El Shifa Smouha Mall,710,89
A61303,PY/el shifa smouha Branch 2,725,115
A61304,El Shifa Smouha Branch 1,727,93
A61305,el EL SHIAF SMOUHA Branch 2,727,93
A61306,EL HSIFA SMOUHA,737,94
A61307,PH EL SHIFA SMOUHA 011,739,98
A61308,El Shifa Smouha Branch 2,739,98
A61309,EL el shifa smouha Branch 2,741,102
A61310,EL SHIFA SMOUHA Main Road328,741,102
A61311,El Shhifa Smouha723,747,104
A61312,EL EL SHIFA SMOUHA0 4,776,94
A61313,Silver Care Faisal 6th Zone,703,89
A61314,SILVER CARE FAISAL-A,703,89
A61315,EL Silver Care Faisal Station St.,710,90
A61316,Silver Care Faisal 6th Zone,722,92
A61317,EL silver care faisal 6th Zone,722,92
A61318,SILVER CARE FAISAL (2),729,99
A61319,el Silver Care Faisal 011347,729,99
A61320,EL SSILVER CARE FAISAL Main Road,733,111
A61321,PY/Silver Care Faisal,733,111
A61322,Silver Care Faisal Mall,772,88
A61323,Health Gate Dokki 011,703,90
A61324,el HEALTH GATE DOKKI 6th Zone,703,90
A61325,El-Health Gate Dokki (2),714,83
A61326,Health Gate Dokki (2),714,83
A61327,El-health gate dokki 011,720,103
A61328,PY/HEALTH GATE DOKKI 011,734,89
A61329,PH Elite Montaza 04,705,97
A61330,elite montaza Branch 1,705,97
A61331,El-elite montaza,714,84
A61332,Elite Montaza-A,714,84
A61333,El-elie montaza,716,96
A61334,PY/Elite Monatza Mall,716,96
A61335,El-elite montaza br.2,720,104
A61336,ELIT MONTAZA br.2,748,99
A61337,PY/Elite Montaza Main Road,748,99
A61338,PH elite montaza,763,108
A61339,elite mmontaza,768,108
A61340,Ph/Elite Montaza br.2,775,106
A61341,Elite Montaza,775,106
A61342,EL SHIFA MOHANDESSIN (2)401,704,98
A61343,El Shifa Mohandessin Branch 2,704,98
A61344,El Shifa Mohandessin Branch 1,709,95
A61345,El Shifa Mohandessin,709,95
A61346,el shifa mohandessi n(2),720,105
A61347,El Shifa Mohandessin Branch 1,720,105
A61348,El Shifa Mohandessin Main Road,728,91
A61349,El Shifa Mohandessin Main Road,728,91
A61350,Ph/El Shifa Mohandesssin,739,99
A61351,EL SHIFA MOHANDESSIN-A,743,103
A61352,PY/El Shifa Mohandessni-A571,743,103
A61353,Seha First 04601,704,99
A61354,Seha First 6th Zone864,728,92
A61355,El-seha first-A,745,108
A61356,EL Seha First Branch 1,767,97
A61357,SEHA FIRST 011,767,97
A61358,SEHA FIRST,769,102
A61359,el seha first (2)194,769,102
A61360,Seha First Station St.,773,104
A61361,el Seha First Main Road,773,104
A61362,SEHA FIRST Main Road,776,95
A61363,Seha First Main Road,776,95
A61364,PY/Life Line Mohandessin (2),735,95
A61365,El-Life Line Mohandessin Mall,735,95
A61366,el Life Line Mohandessin 04,748,100
A61367,el ife Line Mohandessin-A,748,100
A61368,EL Life Line Mohandessin br.2623,754,97
A61369,Ph/Life Line Mohandessin-A,771,89
A61370,Ph/Al Nozha br.2116,711,105
A61371,al nozha 011,723,95
A61372,al nohza-A,745,109
A61373,Ph/Al Nozha Branch 2,745,109
A61374,ALNOZHA Branch 1,754,98
A61375,Al Nozha Branch 1,754,98
A61376,el al nozha Branch 1258,772,89
A61377,AL NOZHA 011330,772,89
A61378,el AL NOZHA,777,106
A61379,Ph/EL FARABY-A,703,91
A61380,el faraby Branch 2,705,98
A61381,el faraby 04,705,98
A61382,el El Faraby,736,94
A61383,El Farab-A484,736,94
A61384,el el faraby Main Road,737,95
A61385,El-el faraby (2),737,95
A61386,El-Care 24 Seven Main Road,703,92
A61387,El-CARE 24 SEVEN 6th Zone,725,116
A61388,el care 24 seen Mall,725,116
A61389,CAARE 24 SEVEN br.2,745,110
A61390,El-Care 2 Seven,745,110
A61391,Care 24 Seven,755,92
A61392,P/YCare 24 Seven Station St.675,772,90
A61393,care 24 seven 04804,772,90
A61394,PH Care 24 Seven Main Road15,776,96
A61395,EL Care 24 Seven Station St.,776,96
A61396,PH Golden Care Mohandessin265,704,100
A61397,El-Golden Care Mohandessin Branch 2995,704,100
A61398,Golden Care Mohandessin,708,96
A61399,PY/Golden Care Mohandessin,708,96
A61400,Golden Care Mohandessin,728,93
A61401,Alpha Pharma Agami,722,93
A61402,Alpha Pharma Agami,722,93
A61403,PY/Alpha Pharma Agami,737,96
A61404,EL ALPHA PHRMA AGAMI 04258,737,96
A61405,Ph/Alpha Pharma Agami,743,104
A61406,Alpha Pharma Agami Station St.,743,104
A61407,EL ALPHA PHARMA AGAMI Main Road,744,82
A61408,PH Alpha Pharma Agami Branch 1,744,82
A61409,ALPHA PHARAM AGAMI Station St.,745,111
A61410,EL alpha pharma agami Main Road,753,104
A61411,Alpha Pharma Agami-A,753,104
A61412,SILVER CARE SMOUHA,718,99
A61413,El-Silver Care Smouha Branch 1,718,99
A61414,El-Silver are Smouha (2)718,736,95
A61415,silver care smouha Station St.,741,103
A61416,SILVER CARE SMOUHA 6th Zone,741,103
A61417,Silver Care Smouha,749,93
A61418,SILVER CARE SMOUHA,750,98
A61419,PH silver care smouha 04833,750,98
A61420,Silver Care Smouha,754,99
A61421,PY/SILVER CARE SMOUHA Station St.,761,102
A61422,PH OMEGA NOZHA br.2,706,104
A61423,PY/OMEGA NOZHA-A,711,106
A61424,Ph/OMEGA NOZAH 04649,711,106
A61425,omega nozha,726,106
A61426,PY/OMEGA NOZHA Sttaion St.170,731,101
A61427,PY/OMEGA NOZHA (2),731,101
A61428,PH Omega Nozha Branch 1,742,98
A61429,Omega Nozha Mlal,752,105
A61430,PH omega nozha br.2,752,105
A61431,Omega Nozha Branch 1,754,100
A61432,elS UNRISE,733,112
A61433,el sunrise 04,759,99
A61434,EL Sunrise Station St.,768,109
A61435,Sunriseb r.2,768,109
A61436,Ph/el nasr mohandessin246,710,91
A61437,PY/EL NASR MOHANDESSIN 011,723,96
A61438,EL NASR MOHANDESSIN Station St.,730,101
A61439,el el nasr mohandessin Mall721,730,101
A61440,El Nasr Mohandessin br.2,741,104
A61441,PY/El asr Mohandessin Branch 2,750,99
A61442,EL NASR MOHANDESSIN Main Road587,750,99
A61443,El-El Nasr Mohandessin-A,765,100
A61444,el El Faraby Mohandessin Mall,710,92
A61445,El-EL FARABY MOHANDESSIN Station St.,722,94
A61446,El Faraby Mohandessin-A,722,94
A61447,EL FARABY MOHANDESSIN br.2215,730,102
A61448,el EL FARABY MOHANDESSIN-A,730,102
A61449,El-El Faraby Mohandessin 011,757,83
A61450,El Faraby Mohandessin 011,757,83
A61451,Al Nozha 6th Zone,710,93
A61452,AL NOZHA b.2,715,85
A61453,El-AL NOZHA Station St.,719,97
A61454,Al Nozha 0011,740,104
A61455,Al Nozha,740,104
A61456,El-al nozha 6th Zone,760,84
A61457,EL Al Nozha Branch 2,760,84
A61458,EL Al Nozha Station St.49,767,98
A61459,Ph/al nozha Station St.,767,98
A61460,Al Nozha,770,90
A61461,AL NOZHA-A520,770,90
A61462,Al Nozha (2),771,90
A61463,Al Nozha Mall,771,90
A61464,El-Angel Mohandessin 6th Zone,700,92
A61465,EL angel mohandessin Station St.,700,92
A61466,el Angel oMhandessin 04,707,82
A61467,EL Angel Mohandessin-A,714,85
A61468,el Angel Mohandessin StationS t.,717,88
A61469,Angel Mohandessin Main Road225,732,90
A61470,ANGEL MOHANDESSIN Main Road508,761,103
A61471,el ANGEL MOHANDESSIN Station St.,767,99
A61472,PY/angel mohandessin,767,99
A61473,El-Angel Mohandessin Station St.,768,110
A61474,Ph/Angel Mohandessin (2),768,110
A61475,Ph/city care rehab view Main Road,705,99
A61476,PY/City Care Rehab View Branch 2,705,99
A61477,PY/CITY CARE REHAB VIEW 011,706,105
A61478,Ph/City Care Rehab View Main Road,706,105
A61479,city care rehab view Mall,740,105
A61480,PY/City Care Rehab View Branch 2,740,105
A61481,City Care Rehab View Branch 1,762,92
A61482,El-city care rehab view-A,762,92
A61483,City Care Mohandessi nBranch 2,704,101
A61484,Ph/CITY CARE MOHANDESSIN,726,107
A61485,El-CITY CARE MOHANDESSIN 04,730,103
A61486,CITY CARE MOHANDESSIN br.2,730,103
A61487,el City Care Mohandessin 04,734,90
A61488,El-CITY CARE MOHANDESSIN Station St.,734,90
A61489,City Care Mohandessin Branc 2730,746,86
A61490,PHCITY CARE MOHANDESSIN 6th Zone,746,86
A61491,el city care mohandessin-A,753,105
A61492,City Care Mohandessin Branch 1,753,105
A61493,PH city care mohandessin Main Road,767,100
A61494,EL CITY CARE MOHANDESSIN Statio St.,777,107
A61495,el city care mhoandessin-A,777,107
A61496,seeha first (2),710,94
A61497,EL Seha First,710,94
A61498,seha first 04,721,99
A61499,El-seha first Station St.,721,99
A61500,EL SEHA FIRST br.2,747,105
A61501,El-seha first 04,747,105
A61502,El-SEHA FIRST,749,94
A61503,Seha First Mall695,775,107
A61504,PY/LIFE LINE Main Rad965,700,93
A61505,EL LIFE LINE,700,93
A61506,El-Life Line-A418,705,100
A61507,Life Line Main Road131,714,86
A61508,El-Life Line 011,714,86
A61509,EL LIFE LINE (2),715,86
A61510,PH Life Line-A,740,106
A61511,Ph/LIFE LINE,740,106
A61512,Life Line br.2,744,83
A61513,el Life Line-A,744,83
A61514,PY/Life Line 6th Zone510,749,95
A61515,life line Branch 1,749,95
A61516,PY/lifee line 011,770,91
A61517,EL Life Line br.2,770,91
A61518,PH Pharma Pls Mohandessin 011,717,89
A61519,el Pharma Plus Mohandessin Mall,717,89
A61520,el pharma plus mohandessiin Branch 1795,736,96
A61521,EL PHARMA PLUS MOHANDESSIN,736,96
A61522,PH Pharma Plus Mohandessin 04,757,84
A61523,Ph/Dr Medhat Mohandessin,725,117
A61524,dr medhat mohandeessin 011,727,94
A61525,Dr Medhat Mohandessin Mall,735,96
A61526,el DR MEDHAT MOHANDESSIN 011810,747,106
A61527,PY/dr medhat mohandessin,766,103
A61528,PH EL TOURATH MOHANDESSIN (2),712,96
A61529,el El Tourath Moahndessin 6th Zone,737,97
A61530,EL el tourath mohandessin,746,87
A61531,Ph/EL TOURATH MOHANDESSIN (2),767,101
A61532,el tourath mohandessin th Zone,767,101
A61533,METRO MOHANDESSIN Station St.,704,102
A61534,metro mohandessin,704,102
A61535,EL Metro Mohandessin Station St.739,709,96
A61536,El-Metro Mohandessin,709,96
A61537,EL METRO MOHANDESSIN 04,743,105
A61538,Metro Mohandessin Branch 1,749,96
A61539,el Metro Mohandessin Station St.,763,109
A61540,Ph/Metro Mhoandessin,776,97
A61541,Metro Mohandessin,776,97
A61542,FAMILY MOHANDESSIN,719,98
A61543,Family Mohandessin,719,98
A61544,Family Mohandesisn102,730,104
A61545,PH Family Mohandessin 6th Zone308,730,104
A61546,Ph/Family Mohandesin 04,752,106
A61547,PY/Family Mohandessin,752,106
A61548,family ohandessin,766,104
A61549,al amal square (2),706,106
A61550,Al Amal Square 04,706,106
A61551,PH Al Amal Square,714,87
A61552,Ph/AL AMAL SQUARE Staation St.,737,98
A61553,al amal square,737,98
A61554,EL al amla square 04,739,100
A61555,PH al ammal square Mall,739,100
A61556,El-Al Amal Squar e04,747,107
A61557,Ph/Al Amal Square (2),757,85
A61558,el al amal square Branch 2,757,85
A61559,PH AL AMAL SQUARE,760,85
A61560,PH Al Amal Square 011,772,91
A61561,EL al amal square,772,91
A61562,El-El Nasr Haram 011953,748,101
A61563,El-El Nasr Hara-mA,748,101
A61564,el EL NASR HARAM905,751,97
A61565,Ph/El Nasr Haram,751,97
A61566,EL NASR HARAM Branch 1,752,107
A61567,Ph/el nasr haram br.2,752,107
A61568,PH El Nasr Haram BBranch 2,754,101
A61569,El-el nasr haram 6th Zone,754,101
A61570,PY/El Nasr Haram Man Road,765,101
A61571,El-El Nasr Haram 6th Zone,765,101
A61572,Ph/El Nasr Hraam,772,92
A61573,EL NASR HARAM br.2,772,92
A61574,PY/EL NASR HARAM br.2,773,105
A61575,El-El Nasr Haram 011,773,105
A61576,EL TOURATH MOHANDESSIN Mall,745,112
A61577,el El Tourath Mohandessin Branch 2,745,112
A61578,PH El Tourath Mohandessin br.2424,747,108
A61579,el el tourath mohandessin Branch 1,751,98
A61580,El Tourath Mohandessin br.2311,758,106
A61581,PY/El Tourath Mohandessin,758,106
A61582,EL El Tourath Mohandessin,772,93
A61583,PHEL TOURATH MOHANDESSIN (2),711,107
A61584,El-EL TOURATH MOHANDESSIN-A427,711,107
A61585,El Tourath Mohandessin Main Road,734,91
A61586,el EL TOURATH MOHANDESSIN (2),734,91
A61587,EL TOURATH OMHANDESSIN,746,88
A61588,EL EL TOURATH MOHANDESSIN br.2969,752,108
A61589,EL el tourath mohandesssin,754,102
A61590,EL el tourath mohandessin66,777,108
A61591,Ph/GREEN LEAF br.2,715,87
A61592,green leaf 6th Zone,737,99
A61593,Green Leaf,737,99
A61594,Green Leaf Station St.,752,109
A61595,PH Green Leaf Mall,752,109
A61596,el Green Leaf rBanch 2,769,103
A61597,Sunrise Obour,721,100
A61598,PH sunrise obour (2),730,105
A61599,PY/SUNRISE OBOUR-A,739,101
A61600,el sunrise obour Main Road,749,97
A61601,PY/SUNRISE OBOUR Station St.,749,97
A61602,El-sunrise obour,766,105
A61603,Ph/SUNRISE OBOUR,766,105
A61604,Sunrise Obour Station St.,777,109
A61605,Pharma Plus Square 04,715,88
A61606,el Pharma Plus Square,715,88
A61607,Ph/Pharm Plus Square,718,100
A61608,Pharma Plus Square Main Road,718,100
A61609,El-Pharma PlusS quare Main Road,743,106
A61610,pharma plus square 04,745,113
A61611,Pharma Plus Square,752,110
A61612,EL PHARMA PLUS SQURE-A,770,92
A61613,Ph/City Care Mohandessin,754,103
A61614,city care mohandessin 011,758,107
A61615,el city care mohandessin (2)771,758,107
A61616,city caremohandessin,759,100
A61617,city care mohandessin,759,100
A61618,El-seha first 011,700,94
A61619,PH Sehaa First,707,83
A61620,El-Seha First,707,83
A61621,el Sea First Branch 2,714,88
A61622,PH SEHA FIRST Station St.,735,97
A61623,PY/Seha First,755,93
A61624,PY/LIFE LINEE IMBABA Main Road,701,89
A61625,Ph/life line imbaba 011879,701,89
A61626,PY/Life Line Imbaba,708,97
A61627,el Life Line Imbaba 6thh Zone,751,99
A61628,el life line imbaba br.2,751,99
A61629,PY/Golden Care,728,94
A61630,golden care Mall,728,94
A61631,PH GOLDEN CARE (2),753,106
A61632,el Golden Care Station St.,753,106
A61633,el golden care Braanch 1,756,81
A61634,El-golden care Mall,769,104
A61635,Golden Care Branch 1,769,104
A61636,elE l Tourath Main Road,705,101
A61637,PY/El Tourath 011,705,101
A61638,PY/El Tourath,714,89
A61639,EL TOURATH 011,714,89
A61640,PH el tourath,724,116
A61641,EL EL TOURATH Mall,725,118
A61642,E lTourath Mall,725,118
A61643,El Tourath,740,107
A61644,El Tourath Main Road,740,107
A61645,el tourath Branch 2,752,111
A61646,el el tourath Branch 1,752,111
A61647,El Tourath br.2,754,104
A61648,PH el tourath Mall,766,106
A61649,City Care Branch 2,722,95
A61650,city care Branch 2,723,97
A61651,City Care 6th Zone,723,97
A61652,EL CITY CARE Mall,726,108
A61653,El-City Care-A,727,95
A61654,PY/city care,727,95
A61655,El-City Care Branch 2,740,108
A61656,Ph/City Care Branch 2,740,108
A61657,CITY CARE br.2,743,107
A61658,Ph/CITY CAARE br.2,752,112
A61659,EL cityc are-A,777,110
A61660,el OOmega (2),707,84
A61661,OMEGA,734,92
A61662,Omega (2),734,92
A61663,PY/Omega 011546,771,91
A61664,OMEGA,771,91
A61665,El Baraka br.2,704,103
A61666,El Baraka br.2,736,97
A61667,PY/El Baraka (2),736,97
A61668,El Baraka Station St.,746,89
A61669,el baraka Branch 2,746,89
A61670,El-El Baraka Branch 2,753,107
A61671,El-El Baraka,753,107
A61672,El Baraka 04,772,94
A61673,EL el baraka 04307,772,94
A61674,El Baraka Station St.,775,108
A61675,EL BARKA,775,108
A61676,El Baraka,777,111
A61677,el BLUE WAVE MOHANDESSIN 04,721,101
A61678,PY/BLUE WAVE MOHANDESSIN Main Road,736,98
A61679,el Blue Wave Mohandessin Station St.338,745,114
A61680,Ph/Blue Wave Mohandessin-A,745,114
A61681,Ph/blue wave mohandessin,747,109
A61682,blue wave mohandesin 04,747,109
A61683,El-Bule Wave Mohandessin (2),748,102
A61684,Ph/Union Pharm-A,704,104
A61685,PH Union Pharm Branch 1,704,104
A61686,Ph/UNION PHARM Mall,719,99
A61687,UNION PHARM br.2,719,99
A61688,UNION PHARM Station St.,723,98
A61689,el Union Pharm-A,725,119
A61690,Ph/Union Pharm 6th Zone30,732,91
A61691,Ph/union pharm Branch 2,732,91
A61692,Union Pharm Mall,765,102
A61693,Blue Wave Zayed br.2,724,117
A61694,El--Blue Wave Zayed 6th Zone,724,117
A61695,PY/Blue Wave Zayed,741,105
A61696,PH Blue Wave Zayed 04,741,105
A61697,Blue Wav eZayed 04181,745,115
A61698,PY/Blue Wave Zayed 04,776,98
A61699,Silver Care Station St.632,723,99
A61700,Silver Care,737,100
A61701,Ph/Silver Care Branch 2,737,100
A61702,Ph/Silver Care,764,106
A61703,EL islver care Mall,764,106
A61704,PH Metro Mohandessin-A348,719,100
A61705,PY/Metro Mohandessin 04,728,95
A61706,METRO MOHANDESSIN 04,728,95
A61707,EL Metro Mohandessin851,738,109
A61708,Metro Mohandessin898,738,109
A61709,PY/Metro Mohandessin-A394,759,101
A61710,Ph/Metro Mohandessin 6th Zone,759,101
A61711,Silver Care Mohandessin749,707,85
A61712,El-SILVER CARE MOHANDESSIN 011,707,85
A61713,PY/SILVER CARE MOHANDESSIN Main Road,727,96
A61714,Silver Care Mohandessin,727,96
A61715,PH silver care mohandessin,764,107
A61716,PH Silver Care Mohandessin-A,764,107
A61717,Ebn Sina Shubra,724,118
A61718,EL Ebn Sina Shuba br.2,724,118
A61719,el Ebn Sina Shubra,728,96
A61720,el Ebn Sina Shubra-A,728,96
A61721,Ph/EBN SINA SHUUBRA 011,741,106
A61722,El-Ebn Sina Shubra,748,103
A61723,El-Ebn Sina Shubra 6th Zone,754,105
A61724,EBN SNA SHUBRA (2),754,105
A61725,Ph/EBN SINA SHUBRA Mall,773,106
A61726,Star Care br.2,735,98
A61727,EL STAR CARE 04,741,107
A61728,EL STAR CARE Branch 1,741,107
A61729,ElSTAR CARE-A,748,104
A61730,Star Care 6th Zone,761,104
A61731,elite rehab view,727,97
A61732,el elite rehab view 04,750,100
A61733,Elite Rehab View Branch 2,755,94
A61734,PY/Elite Rehab View Mall,769,105
A61735,PY/Elite Rehab View Branch 2,769,105
A61736,SEHA FIRST MOHANDESSIN Branch 2,717,90
A61737,Seha First Mohandessin Branch 2,726,109
A61738,El-Seha First Mohandessin br.2,726,109
A61739,el SEHA FIRST MOHANDESSIN br.2,754,106
A61740,el seha first mohandessin-A,754,106
A61741,seha first mohandessin,774,100
A61742,EL EL BARAKA Branch 2,703,93
A61743,PH el baraka Branch 2,720,106
A61744,PY/El Baraka,720,106
A61745,PY/el baraka 011,730,106
A61746,El Baraka Branch 1,746,90
A61747,EL El Baraka Main Road546,751,100
A61748,El-El Baraka (2)351,751,100
A61749,el El Baraka Mall,760,86
A61750,el el baraka-A,760,86
A61751,El Braaka (2),772,95
A61752,Ph/EL BARKAA 04,772,95
A61753,Metro Square,702,104
A61754,el METRO SQUARE Station tS.,724,119
A61755,Ph/metro square 04993,728,97
A61756,METRO SQUARE Mall978,735,99
A61757,Ph/metro square,735,99
A61758,METRO SQUARE Mall,747,110
A61759,Ph/Metro Square 6th Zone,747,110
A61760,EL metro square Branch 1,763,110
A61761,el metro square Branch 2,763,110
A61762,el metro square 011,775,109
A61763,El-Misr Banha all541,700,95
A61764,Ph/Misr Banha,731,102
A61765,El-misr bannha (2),731,102
A61766,PH MISR BANHA br.2,732,92
A61767,EL misr banha Branch 1,732,92
A61768,el MISR BANHA Branch 1923,745,116
A61769,Nile Care Dokki 04,729,100
A61770,Nile aCre Dokki,729,100
A61771,PH Nile Care Dokki Branch 1,735,100
A61772,EL Nile CareDokki,737,101
A61773,PY/NILE CARE DOKKI 011,757,86
A61774,PY/Better Life Mohandessin 04,708,98
A61775,PY/better lfie mohandessin Main Road177,708,98
A61776,better life mohandessin br.2,710,95
A61777,better life mohandessin br.2,728,98
A61778,el BETTER LIFE MOHANDESSIN624,728,98
A61779,Better Life Mohandessin Branch 1,743,108
A61780,el better life mohandessin Branch 1,743,108
A61781,Better Life Mohandessin 011,750,101
A61782,Better Life Mohandessin br.2958,750,101
A61783,EL Better Life Mohandessin (2)302,755,95
A61784,Better Life Mohandessin,755,95
A61785,El-better life mohandessin,775,110
A61786,El-El Zahraa Haram Main Road,701,90
A61787,EL El Zahraa Haram Branc h1,702,105
A61788,EL ZAHRAA HARA Mbr.2,704,105
A61789,PY/El Zahraa Hram,711,108
A61790,el azhraa haram 011,718,101
A61791,El-EL ZAHRAA HARAM Station St.,718,101
A61792,ELZ AHRAA HARAM-A,721,102
A61793,PH El Zahraa Haram,721,102
A61794,El-El Zahraa Haram-A,749,98
A61795,PY/EL ZAHRAA HARAM,749,98
A61796,Ph/El Zahraa Haram Main Road973,775,111
A61797,PH El Zahraa Haram (2)747,775,111
A61798,El-oemga Branch 1,718,102
A61799,PH OMGA-A,718,102
A61800,Omega Main Road,724,120
A61801,EL Omega 0431,743,109
A61802,Ph/OMEGA,743,109
A61803,PY/OMEGA Mall,746,91
A61804,PH OMEGA,746,91
A61805,omega,759,102
A61806,EL omega,759,102
A61807,El-MOEGA 6th Zone,772,96
A61808,el ALPHA PHARMA MONTAZA Station St.,747,111
A61809,PY/ALPHA PHARMA MONTAZA br.2894,747,111
A61810,EL ALPHA PHARMA MONTAZA Branch 2,764,108
A61811,El-ALPHA PHARMA MONTAZA 04,772,97
A61812,PH Alpha Pharma 011,706,107
A61813,el Alpha Pharma,720,107
A61814,PY/ALPHA PHARMA Branch 2,720,107
A61815,Alpha Pharma,751,101
A61816,EL ALPHA PHARMA Branch 1,764,109
A61817,El Shifa br.2,710,96
A61818,Ph/el shifa 6th Zone,720,108
A61819,PH EL SHIFA Branch 1,728,99
A61820,Ph/El Zahraa Banha,701,91
A61821,Ph/El Zahraa Banha Main Road,701,91
A61822,el zahraa banha 6th Zone,709,97
A61823,EL ZAHRAA BANHA 6t hZone,717,91
A61824,PH El Zahraa Banha Branch 1,734,93
A61825,EL ZAHRAA BANHA Branch 1,734,93
A61826,El Zahraa Banha (2),757,87
A61827,PY/El Zahraa Banha 011,765,103
A61828,EL ZAHRAA BANHA Branch 2,775,112
