invoice_line_id,invoice_id,quantity,unit_price_input,line_total,tax_regime_flag
55141,327177,3,85.41,221.31,EV01
55142,327177,5,33.99,149.35,EV01
55143,327177,3,8.09,21.11,EV01
55144,327179,7,381.78,2003.94,
55145,327179,5,18.83,63.40,
55146,327179,3,328.55,733.46,
55147,327179,3,129.89,280.94,
55148,327179,7,44.37,256.03,
55149,327180,6,63.32,329.48,
55150,327180,7,8.04,49.36,
55151,327180,5,187.99,826.78,
55152,327180,3,7.65,19.50,
55153,327180,5,122.48,566.07,
55154,327180,4,112.22,399.73,
55155,327181,4,204.80,702.55,EV01
55156,327181,4,63.20,211.14,EV01
55157,327181,2,70.65,119.93,EV01
55158,327181,5,94.37,389.40,EV01
55159,327181,4,160.66,526.32,EV01
55160,327181,3,129.89,320.22,EV01
55161,327181,5,33.89,141.98,EV01
55162,327183,5,259.92,1062.16,
55163,327183,6,187.37,861.64,
55164,327183,4,160.97,524.34,
55165,327183,6,387.24,1843.42,
55166,327183,6,33.40,174.40,
55167,327183,4,192.37,614.55,
55168,327187,7,130.55,666.83,
55169,327187,5,314.37,1179.98,
55170,327187,4,8.11,21.41,
55171,327187,5,463.08,1618.17,
55172,327187,2,125.79,199.36,
55173,327187,9,19.26,127.62,
55174,327189,4,435.96,1562.13,EV01
55175,327189,3,12.00,33.96,EV01
55176,327189,1,229.44,221.70,EV01
55177,327189,1,101.66,95.57,EV01
55178,327189,5,44.73,202.88,EV01
55179,327189,5,31.94 EGP,143.24,EV01
55180,327189,5,218.94,1014.49,EV01
55181,327189,3,30.39,77.32,EV01
55182,327191,6,165.53,871.18,EV01
55183,327191,9,11.74 EGP,87.90,EV01
55184,327191,7,75.83,472.50,EV01
55185,327191,5,516.12,2251.33,EV01
55186,327191,6,18.43,92.83,EV01
55187,327192,3,188.32,473.35,EV01
55188,327192,2,17.57,29.75,EV01
55189,327192,4,208.08,716.93,EV01
55190,327192,2,386.82,658.39,EV01
55191,327192,5,142.12,633.37,EV01
55192,327194,4,132.00,466.03,
55193,327194,4,63.20,208.09,
55194,327194,7,540.09,2896.03,
55195,327194,3,67.04,160.45,
55196,327194,2,207.87,326.12,
55197,327196,3,57.22,156.62,
55198,327196,3,104.06,274.36,
55199,327196,2,538.56,957.47,
55200,327196,2,17.30,30.34,
55201,327196,6,202.95,1099.98,
55202,327199,6,58.07 EGP,267.24,EV01
55203,327199,7,238.80,1364.64,EV01
55204,327199,3,7.94,17.93,EV01
55205,327199,3,119.46,276.26,EV01
55206,327207,5,71.75,271.96,EV01
55207,327207,3,34.85,81.95,EV01
55208,327207,6,129.89,556.18,EV01
55209,327207,4,45.95,146.93,EV01
55210,327210,6,23.95,127.42,
55211,327210,5,132.13,575.99,
55212,327210,4,345.24,1243.04,
55213,327210,3,239.28,626.24,
55214,327210,5,72.69,318.12,
55215,327210,5,19.21,80.92,
55216,327210,3,31.91,84.24,
55217,327210,3,102.62,284.68,
55218,327210,4,463.08,1726.95,
55219,327210,5,41.90,196.41,
55220,327210,6,222.24,1090.32,
55221,327210,3,431.76,1221.59,
55222,327217,2,122.10,216.25,
55223,327217,2,204.39,372.33,
55224,327217,3,313.11,872.06,
55225,327217,2,19.60,35.48,
55226,327217,3,22.25,57.92,
55227,327224,3,125.43,320.54,
55228,327224,6,420.84,1963.63,
55229,327224,6,143.09,718.65,
55230,327224,3,60.15,150.33,
55231,327224,4,152.61,489.32,
55232,327224,2,246.48,402.62,
55233,327224,3,17.95,43.66,
55234,327227,3,24.43,62.40,
55235,327227,5,296.10,1165.31,
55236,327227,3,89.86,202.51,
55237,327227,6,46.13 EGP,226.99,
55238,327227,4,8.22,27.64,
55239,327231,4,223.45,811.63,
55240,327231,4,417.90,1492.07,
55241,327231,1,258.96,229.30,
55242,327231,3,87.36,232.86,
55243,327231,11,262.08,2518.55,
55244,327231,5,159.45,693.27,
55245,327232,3,188.50,460.44,
55246,327232,5,18.16,78.57,
55247,327232,5,240.96,998.95,
55248,327232,3,206.85,535.52,
55249,327232,6,125.43,675.60,
55250,327232,6,35.15,184.35,
55251,327232,4,18.50,60.18,
55252,327232,4,57.65,194.19,
55253,327236,2,558.96,829.62,
55254,327236,5,252.72,954.59,
55255,327236,6,42.71,192.21,
55256,327248,7,96.10,526.22,EV01
55257,327248,3,333.90,833.99,EV01
55258,327249,2,139.66,238.85,EV01
55259,327249,4,200.49,630.04,EV01
55260,327249,4,74.73,242.50,EV01
55261,327249,3,427.56,1114.90,EV01
55262,327249,6,7.57,37.24,EV01
55263,327249,3,60.70,136.55,EV01
55264,327251,1,100.70,71.79,EV01
55265,327251,2,548.76,877.60,EV01
55266,327251,3,379.26,898.26,EV01
55267,327251,2,41.58,65.65,EV01
55268,327251,3,75.05,170.97,EV01
55269,327251,5,33.83,135.88,EV01
55270,327252,4,93.31,278.29,
55271,327252,3,187.26,393.76,
55272,327253,3,12.93,35.25,
55273,327253,4,194.75,656.68,
55274,327253,3,435.54,1208.64,
55275,327254,3,290.12,753.04,
55276,327254,3,34.19,87.79,
55277,327254,4,117.88,381.17,
55278,327254,6,176.18,947.91,
55279,327254,2,7.60,12.44,
55280,327254,8,16.78,116.91,
55281,327254,9,35.74,295.06,
55282,327254,2,447.30,836.71,
55283,327255,3,31.32 EGP,79.31,EV01
55284,327255,5,455.28,1883.25,EV01
55285,327255,5,461.55,1930.00,EV01
55286,327255,3,113.40,264.76,EV01
55287,327255,5,207.05,822.70,EV01
55288,327255,6,12.40,57.25,EV01
55289,327262,4,135.96,438.06,
55290,327262,4,13.41,45.26,
55291,327262,5,93.60 EGP,397.83,
55292,327262,4,384.72,1230.14,
55293,327262,1,172.30,147.46,
55294,327262,6,7.69,34.39,
55295,327262,4,222.02,779.84,
55296,327262,5,240.00,924.75,
55297,327262,5,12.59,52.63,
55298,327262,3,73.63,175.61,
55299,327262,5,7.42,29.59,
55300,327262,2,23.09,37.81,
55301,327262,3,7.42,17.10,
55302,327263,2,76.07,129.49,
55303,327263,4,159.60,557.89,
55304,327263,3,81.80,187.65,
55305,327263,5,312.48,1292.32,
55306,327263,3,185.12,451.08,
55307,327263,4,63.75,216.59,
55308,327263,4,412.86,1403.93,
55309,327263,5,49.37,215.75,
55310,327263,3,173.36 EGP,445.23,
55311,327263,5,209.10,876.77,
55312,327263,4,81.40,261.71,
55313,327263,3,121.04,295.02,
55314,327263,6,545.19,2682.18,
55315,327265,4,378.84,1314.82,
55316,327265,3,12.98,34.62,
55317,327265,5,530.40,2343.02,
55318,327265,9,135.96,1008.74,
55319,327265,5,184.45,836.33,
55320,327265,6,284.76 EGP,1500.90,
55321,327265,5,17.41,77.65,
55322,327265,3,302.72,778.04,
55323,327265,5,129.23,541.84,
55324,327265,4,8.02,28.16,
55325,327265,4,142.12 EGP,494.09,
55326,327265,2,234.24,395.83,
55327,327265,6,91.68,493.38,
55328,327265,5,66.80,301.12,
55329,327268,9,258.24,1680.75,EV01
55330,327268,2,298.62,430.41,EV01
55331,327268,3,7.78,18.18,EV01
55332,327268,3,433.02,897.13,EV01
55333,327268,2,35.34,50.93,EV01
55334,327268,5,31.81,119.29,EV01
55335,327270,1,18.76,17.03,EV01
55336,327270,3,81.88,215.73,EV01
55337,327270,1,86.27,73.52,EV01
55338,327270,7,7.51,48.51,EV01
55339,327270,3,8.25,22.64,EV01
55340,327270,8,57.04,404.70,EV01
55341,327271,4,258.00,750.64,
55342,327271,3,91.49,218.64,
55343,327271,4,246.00,771.89,
55344,327271,5,25.34,91.80,
55345,327271,6,76.07,329.90,
55346,327273,5,456.54,1782.44,
55347,327273,5,97.63,425.72,
55348,327273,3,462.57,1098.89,
55349,327273,4,48.51 EGP,161.06,
55350,327273,8,546.21,3621.18,
55351,327273,4,439.32,1402.64,
55352,327273,3,120.60,292.36,
55353,327273,3,131.47,320.68,
55354,327273,3,532.95,1236.38,
55355,327273,3,224.07,595.04,
55356,327273,5,224.27,930.41,
55357,327275,3,18.34,47.85,EV01
55358,327275,4,143.18,501.50,EV01
55359,327275,2,138.02,233.97,EV01
55360,327275,5,85.33,357.85,EV01
55361,327275,5,166.67,734.47,EV01
55362,327275,1,90.82,74.73,EV01
55363,327275,7,79.76,499.87,EV01
55364,327278,6,23.86,122.49,
55365,327278,2,58.93 EGP,98.59,
55366,327278,3,118.59,305.39,
55367,327278,4,447.72,1424.61,
55368,327278,4,26.14,86.61,
55369,327278,4,12.20,39.51,
55370,327278,4,286.34 EGP,1004.20,
55371,327278,7,71.44,414.04,
55372,327278,5,489.60 EGP,2051.07,
55373,327279,3,190.86,496.19,EV01
55374,327279,7,65.58,424.75,EV01
55375,327279,4,23.11,91.69,EV01
55376,327279,1,8.33,7.87,EV01
55377,327279,3,111.27,287.35,EV01
55378,327279,2,155.19,301.07,EV01
55379,327279,5,40.82,187.39,EV01
55380,327279,2,226.56,422.80,EV01
55381,327280,3,34.45,80.82,
55382,327280,3,11.41,24.43,
55383,327280,5,60.70,235.27,
55384,327280,3,11.44,26.62,
55385,327280,2,217.10,317.73,
55386,327280,5,190.61,650.64,
55387,327280,4,84.62,238.35,
55388,327280,5,314.69,1245.63,
55389,327280,4,13.74,42.02,
55390,327289,3,400.68,974.21,EV01
55391,327289,8,158.69,1090.42,EV01
55392,327289,5,130.94 EGP,552.18,EV01
55393,327289,2,59.23,90.09,EV01
55394,327289,2,30.79,49.74,EV01
55395,327289,3,13.26 EGP,32.77,EV01
55396,327289,3,32.47,80.17,EV01
55397,327290,4,46.71,166.89,
55398,327290,2,193.42,344.02,
55399,327290,5,22.46,101.69,
55400,327290,1,240.24,207.07,
55401,327290,3,251.76,704.07,
55402,327290,2,398.58,695.83,
55403,327297,7,11.65,70.70,EV01
55404,327297,4,42.17,159.64,EV01
55405,327297,4,7.67,26.66,EV01
55406,327297,2,217.44 EGP,421.79,EV01
55407,327297,5,185.32,874.01,EV01
55408,327297,8,90.24,637.22,EV01
55409,327297,5,66.00,293.25,EV01
55410,327297,3,303.98,817.92,EV01
55411,327297,4,145.31,555.58,EV01
55412,327304,6,192.90,856.75,
55413,327304,4,505.41,1549.76,
55414,327304,4,23.90,74.30,
55415,327304,3,183.39,410.69,
55416,327304,5,174.59,666.72,
55417,327304,3,32.44,71.53,
55418,327304,8,32.51,191.37,
55419,327304,4,8.78,25.67,
55420,327304,6,128.97,579.85,
55421,327304,4,130.42,405.08,
55422,327305,2,192.02,273.49,EV01
55423,327305,4,58.50,172.83,EV01
55424,327305,6,116.82,496.17,EV01
55425,327305,4,174.06,552.17,EV01
55426,327305,7,83.92,445.25,EV01
55427,327305,7,111.39,576.52,EV01
55428,327305,2,7.61,12.18,EV01
55429,327305,3,315.00,728.24,EV01
55430,327305,1,415.80,299.12,EV01
55431,327305,8,18.50,114.75,EV01
55432,327310,4,138.02,401.09,
55433,327310,4,527.34,1458.15,
55434,327310,3,160.69,364.12,
55435,327310,3,549.78,1264.00,
55436,327310,2,122.10,175.63,
55437,327310,4,71.59,225.07,
55438,327312,6,30.06,141.67,EV01
55439,327312,5,41.36,162.34,EV01
55440,327312,3,216.28,486.94,EV01
55441,327312,8,145.07,817.06,EV01
55442,327312,3,140.98,300.01,EV01
55443,327319,4,189.73,659.24,EV01
55444,327319,5,101.57,447.54,EV01
55445,327319,4,123.68,433.65,EV01
55446,327319,4,243.60,863.25,EV01
55447,327319,3,551.82 EGP,1367.48,EV01
55448,327319,2,242.88,462.58,EV01
55449,327319,4,317.84,1141.62,EV01
55450,327319,3,420.42,1116.73,EV01
55451,327319,3,12.50,33.52,EV01
55452,327319,4,56.36 EGP,206.85,EV01
55453,327319,2,190.24,340.06,EV01
55454,327321,4,190.61,658.39,EV01
55455,327321,3,120.12,341.97,EV01
55456,327321,3,30.82,84.64,EV01
55457,327321,2,404.88,726.59,EV01
55458,327323,5,261.36,992.30,
55459,327323,3,30.13,67.87,
55460,327323,3,16.36,39.97,
55461,327323,5,8.00,31.11,
55462,327323,7,420.84,2171.51,
55463,327323,2,122.36,173.86,
55464,327324,5,41.22,173.51,EV01
55465,327324,3,16.54,41.08,EV01
55466,327324,3,45.00,111.78,EV01
55467,327324,5,65.39,253.78,EV01
55468,327324,5,312.48,1178.41,EV01
55469,327324,7,162.10,921.88,EV01
55470,327324,4,31.48,107.59,EV01
55471,327324,4,125.91,410.69,EV01
55472,327328,3,190.45,446.59,EV01
55473,327328,3,133.85,333.33,EV01
55474,327328,3,23.71,57.80,EV01
55475,327328,4,286.97,1025.72,EV01
55476,327328,4,425.46,1490.96,EV01
55477,327333,4,93.50,296.10,
55478,327333,3,229.68,492.31,
55479,327333,6,130.81,569.74,
55480,327333,4,93.02,276.37,
55481,327333,4,144.70,410.32,
55482,327333,5,11.40,43.31,
55483,327333,5,551.82,2075.90,
55484,327333,2,12.55,18.92,
55485,327334,6,110.57,597.48,
55486,327334,3,521.73,1536.45,
55487,327334,2,296.73,513.70,
55488,327334,4,432.60,1488.45,
55489,327334,4,30.92,106.64,
55490,327334,6,203.57,1081.12,
55491,327334,3,110.33 EGP,288.23,
55492,327334,4,43.61,162.28,
55493,327334,4,292.64,1035.50,
55494,327334,3,21.98,62.89,
55495,327341,7,56.24,320.84,
55496,327341,4,241.68,770.79,
55497,327341,6,254.40,1189.31,
55498,327341,1,98.69,83.62,
55499,327343,3,12.16,32.78,EV01
55500,327343,2,159.28,286.27,EV01
55501,327343,2,159.28,296.56,EV01
55502,327343,4,146.07,541.70,EV01
55503,327343,7,472.26,2985.46,EV01
55504,327343,6,18.86,106.10,EV01
55505,327343,4,30.72,102.80,EV01
55506,327343,4,45.36,171.60,EV01
55507,327343,4,217.92,845.06,EV01
55508,327343,4,329.18,1216.87,EV01
55509,327344,3,35.21,85.88,
55510,327344,3,438.48,1071.48,
55511,327344,3,87.65,204.36,
55512,327344,5,221.20,965.14,
55513,327344,3,73.87 EGP,182.88,
55514,327344,5,207.05,782.17,
55515,327354,5,30.56,123.26,EV01
55516,327354,4,118.80,377.40,EV01
55517,327354,4,12.84,43.93,EV01
55518,327354,9,8.64,61.45,EV01
55519,327354,5,89.57,375.11,EV01
55520,327354,6,210.74,1087.22,EV01
55521,327356,3,104.74 EGP,264.38,
55522,327356,3,23.54,53.97,
55523,327356,8,35.11,231.08,
55524,327356,2,125.93,233.85,
55525,327356,5,81.25,315.33,
55526,327356,4,64.05,211.83,
55527,327356,4,215.25,729.53,
55528,327356,5,219.84,844.39,
55529,327357,6,164.77,807.83,
55530,327357,5,310.91 EGP,1248.00,
55531,327357,4,59.60,206.48,
55532,327357,2,161.58,260.13,
55533,327357,3,8.50,20.31,
55534,327357,6,159.10 EGP,809.60,
55535,327357,3,22.15,53.61,
55536,327361,4,17.44,59.47,EV01
55537,327361,5,294.53,1255.74,EV01
55538,327361,2,44.64,73.01,EV01
55539,327361,3,129.45,325.63,EV01
55540,327361,1,162.94,137.09,EV01
55541,327361,4,19.62,69.67,EV01
55542,327361,3,44.10,113.23,EV01
55543,327361,6,239.04,1204.46,EV01
55544,327361,3,141.37,359.45,EV01
55545,327361,7,62.71,396.91,EV01
55546,327361,4,218.40,766.48,EV01
55547,327361,5,123.02,528.81,EV01
55548,327362,4,16.96,60.71,
55549,327362,6,439.32,2367.30,
55550,327362,3,49.14 EGP,131.50,
55551,327362,5,427.56,1971.38,
55552,327362,1,45.05,36.25,
55553,327362,3,97.82,256.30,
55554,327362,1,141.24,122.65,
55555,327362,4,129.36,460.18,
55556,327362,4,129.80,434.27,
55557,327362,1,59.35,53.14,
55558,327362,3,64.97,177.60,
55559,327364,2,25.08,43.21,EV01
55560,327364,3,90.14,238.42,EV01
55561,327364,6,222.24,1199.15,EV01
55562,327364,9,337.68,2372.51,EV01
55563,327364,5,76.15,337.18,EV01
55564,327364,3,23.50,59.35,EV01
55565,327364,2,7.88,15.04,EV01
55566,327364,6,87.26,475.56,EV01
55567,327364,4,98.02,326.99,EV01
55568,327365,7,7.42,44.49,
55569,327365,4,18.67,62.37,
55570,327365,2,222.84,377.06,
55571,327365,2,415.80,763.94,
55572,327365,4,250.80 EGP,861.65,
55573,327365,3,152.15,393.96,
55574,327367,5,339.89 EGP,1342.62,
55575,327367,6,84.62,420.54,
55576,327367,6,308.07,1448.26,
55577,327367,5,87.36,333.19,
55578,327367,5,102.62,418.80,
55579,327368,3,157.17,363.44,
55580,327368,6,118.80,541.57,
55581,327368,6,232.08,1073.05,
55582,327368,6,22.42,109.23,
55583,327368,4,170.37,472.66,
55584,327368,1,35.34,27.71,
55585,327374,7,158.23 EGP,978.56,EV01
55586,327374,4,136.22,465.28,EV01
55587,327374,5,559.98,2500.40,EV01
55588,327374,6,13.64,72.22,EV01
55589,327374,4,294.21,1125.79,EV01
55590,327374,4,256.56,890.37,EV01
55591,327374,2,12.06,19.96,EV01
55592,327374,4,33.66,115.93,EV01
55593,327374,4,159.14,589.98,EV01
55594,327374,2,62.10,116.80,EV01
55595,327374,2,130.02,214.35,EV01
55596,327375,3,17.98 EGP,41.67,EV01
55597,327375,7,207.46,1119.24,EV01
55598,327375,5,421.26,1740.40,EV01
55599,327375,5,8.11,29.88,EV01
55600,327378,5,88.99,408.89,EV01
55601,327378,4,124.84,448.73,EV01
55602,327378,5,33.40,154.40,EV01
55603,327386,9,77.87,537.57,
55604,327386,3,209.92,455.65,
55605,327386,5,33.73,133.95,
55606,327386,4,16.63,53.90,
55607,327386,8,87.46,530.63,
55608,327386,2,23.88,36.58,
55609,327386,1,459.48,344.33,
55610,327386,1,19.46 EGP,13.43,
55611,327386,3,12.73,27.85,
55612,327387,1,323.19,270.65,EV01
55613,327387,5,117.65,475.93,EV01
55614,327387,3,62.53,151.47,EV01
55615,327387,2,13.49,23.05,EV01
55616,327387,7,555.90,3160.09,EV01
55617,327387,4,142.73,461.92,EV01
55618,327391,3,193.93,457.99,EV01
55619,327391,5,258.00,1021.10,EV01
55620,327391,4,117.41,361.84,EV01
55621,327391,3,43.74,110.41,EV01
55622,327391,2,504.39,838.88,EV01
55623,327391,4,105.22,332.47,EV01
55624,327394,4,192.54,711.00,EV01
55625,327394,4,17.24,60.81,EV01
55626,327394,5,33.10,159.22,EV01
55627,327394,5,8.45,37.71,EV01
55628,327394,2,128.50,233.38,EV01
55629,327394,5,198.65,957.00,EV01
55630,327395,5,137.71,585.92,
55631,327395,4,135.04,497.78,
55632,327395,3,153.82,353.01,
55633,327395,6,379.26,1991.16,
55634,327398,7,114.22,676.14,
55635,327398,4,66.92,242.70,
55636,327398,3,323.82,891.70,
55637,327398,6,123.43,706.07,
55638,327398,3,206.03 EGP,574.87,
55639,327398,2,138.78,252.41,
55640,327398,3,48.11,132.68,
55641,327398,4,203.98,749.96,
55642,327400,4,70.96,234.71,
55643,327400,5,17.28,66.76,
55644,327400,5,11.84,47.99,
55645,327400,2,47.30,79.99,
55646,327400,6,156.41,772.62,
55647,327400,7,233.28,1386.44,
55648,327400,4,143.48,449.04,
55649,327405,5,143.75,537.77,
55650,327405,2,33.10,50.67,
55651,327405,7,32.37,171.40,
55652,327405,6,314.37,1455.21,
55653,327406,7,137.71,768.51,
55654,327406,2,11.85,17.79,
55655,327406,4,305.24,895.59,
55656,327406,4,247.20,792.01,
55657,327417,8,120.12,790.57,EV01
55658,327417,3,8.68,20.63,EV01
55659,327417,6,285.71,1275.32,EV01
55660,327417,10,326.66,2655.52,EV01
55661,327417,5,522.75,2001.50,EV01
55662,327417,5,136.95,523.87,EV01
55663,327419,3,249.12,664.24,
55664,327419,4,228.96,743.98,
55665,327419,1,557.43,411.26,
55666,327419,2,188.50,314.01,
55667,327419,6,441.42,2301.34,
55668,327419,3,73.87,169.12,
55669,327423,4,76.93,247.96,
55670,327423,5,12.80,57.86,
55671,327423,5,190.43,829.23,
55672,327423,3,185.15,486.70,
55673,327423,2,31.38,55.88,
55674,327423,4,155.04,523.43,
55675,327423,2,142.82,246.03,
55676,327423,5,115.64,493.95,
55677,327423,4,31.75,112.32,
55678,327423,3,138.47 EGP,359.31,
55679,327427,2,23.33,37.32,EV01
55680,327427,4,23.16,76.21,EV01
55681,327427,7,128.38,738.61,EV01
55682,327427,1,101.47,84.57,EV01
55683,327427,5,332.33,1362.88,EV01
55684,327427,9,154.89,1130.88,EV01
55685,327427,3,123.82,322.91,EV01
55686,327427,6,247.44,1209.99,EV01
55687,327429,2,438.06,823.70,EV01
55688,327429,4,11.54,39.11,EV01
55689,327429,4,85.80,315.56,EV01
55690,327429,5,30.82,144.24,EV01
55691,327429,3,47.16,128.50,EV01
55692,327429,7,121.18,794.81,EV01
55693,327429,6,96.96 EGP,509.60,EV01
55694,327429,5,66.61,311.01,EV01
55695,327429,5,34.06,146.27,EV01
55696,327431,6,76.54 EGP,380.27,
55697,327431,3,420.00,1029.29,
55698,327431,2,56.12,90.10,
55699,327431,3,33.33,82.96,
55700,327431,1,13.21,11.07,
55701,327431,4,83.84,256.30,
55702,327431,2,75.83,125.00,
55703,327431,3,199.47,476.03,
55704,327431,2,190.65,319.21,
55705,327431,2,113.40,173.65,
55706,327431,4,403.62 EGP,1312.75,
55707,327433,3,8.22 EGP,21.80,EV01
55708,327433,6,29.90 EGP,153.25,EV01
55709,327433,3,43.11,115.51,EV01
55710,327433,6,346.50,1753.14,EV01
55711,327434,4,18.38,55.10,
55712,327434,5,317.21,1299.91,
55713,327434,3,477.36,1076.15,
55714,327440,2,31.12,56.96,EV01
55715,327440,6,138.32,829.92,EV01
55716,327440,6,8.54,45.24,EV01
55717,327440,5,8.59,42.46,EV01
55718,327440,3,192.54,525.29,EV01
55719,327440,2,33.43,55.59,EV01
55720,327440,3,144.70,421.73,EV01
55721,327440,3,89.09,246.90,EV01
55722,327440,1,167.90,142.08,EV01
55723,327441,3,16.79 EGP,40.17,
55724,327441,4,162.94,515.41,
55725,327454,4,8.69 EGP,30.26,
55726,327454,2,529.89,806.38,
55727,327454,6,22.49,117.37,
55728,327454,6,7.61,35.87,
55729,327454,3,40.77,97.33,
55730,327454,2,87.46,140.60,
55731,327454,5,12.94 EGP,53.37,
55732,327454,3,235.44,570.37,
55733,327454,2,497.76,800.10,
55734,327454,4,12.85,43.04,
55735,327455,5,311.22,1375.71,EV01
55736,327455,3,34.91,91.26,EV01
55737,327455,3,11.68 EGP,28.71,EV01
55738,327455,2,494.19,933.40,EV01
55739,327455,3,192.90,530.45,EV01
55740,327455,5,66.43,289.82,EV01
55741,327455,1,312.48,279.30,EV01
55742,327455,1,116.58 EGP,104.01,EV01
55743,327455,3,94.75,242.99,EV01
55744,327455,3,144.54,398.15,EV01
55745,327455,5,252.96,1143.91,EV01
55746,327455,1,513.06,447.26,EV01
55747,327457,4,470.73,1807.83,EV01
55748,327457,6,23.69,128.98,EV01
55749,327457,3,549.27,1526.14,EV01
55750,327457,3,436.38,1233.73,EV01
55751,327457,3,222.96,634.72,EV01
55752,327457,4,77.87,287.33,EV01
55753,327457,5,24.67,118.95,EV01
55754,327457,1,410.34,334.00,EV01
55755,327463,5,431.34,1813.25,
55756,327463,3,77.09,191.02,
55757,327463,8,445.20,2831.99,
55758,327463,4,55.39,167.84,
55759,327463,3,13.69,34.65,
55760,327465,4,142.43,461.63,
55761,327465,4,200.70,680.38,
55762,327466,3,34.22,73.99,EV01
55763,327466,7,11.49,57.45,EV01
55764,327466,4,466.14,1410.05,EV01
55765,327466,5,49.01,182.08,EV01
55766,327466,4,329.81,1011.02,EV01
55767,327471,7,487.56,3264.69,
55768,327471,6,260.16,1453.24,
55769,327481,3,472.77,961.48,EV01
55770,327481,6,114.81,498.45,EV01
55771,327481,8,432.60,2465.09,EV01
55772,327481,4,140.98,424.29,EV01
55773,327481,3,8.66 EGP,18.77,EV01
55774,327481,2,179.70,269.67,EV01
55775,327481,3,7.93,18.04,EV01
55776,327481,3,202.34,422.66,EV01
55777,327481,3,163.68,352.58,EV01
55778,327481,3,380.52,825.09,EV01
55779,327481,3,8.26,19.61,EV01
55780,327482,6,112.57,573.78,
55781,327482,5,420.00,1723.05,
55782,327482,4,18.52,61.44,
55783,327482,4,11.34,36.83,
55784,327482,4,11.59,37.88,
55785,327482,3,88.03,206.94,
55786,327483,3,18.34,50.25,EV01
55787,327483,3,125.80,329.86,EV01
55788,327483,1,16.61,14.16,EV01
55789,327490,5,417.06,1767.23,
55790,327490,4,23.04,77.40,
55791,327491,6,17.82,77.58,
55792,327491,3,319.41,721.19,
55793,327497,4,12.00,37.35,EV01
55794,327497,2,233.28,328.91,EV01
55795,327497,6,93.70,432.21,EV01
55796,327497,4,462.57,1429.59,EV01
55797,327497,4,127.38,406.08,EV01
55798,327497,4,79.99,234.65,EV01
55799,327497,2,33.20,48.42,EV01
55800,327497,2,285.39,420.30,EV01
55801,327497,8,184.98,1115.70,EV01
55802,327499,2,136.49,236.56,
55803,327499,4,451.92,1593.86,
55804,327499,3,18.09,47.13,
55805,327499,9,144.28,1183.60,
55806,327499,3,122.25,316.55,
55807,327499,3,223.86,544.12,
55808,327499,5,8.18,35.05,
55809,327499,5,127.91,571.35,
55810,327499,4,101.09,349.19,
55811,327499,3,407.82,1079.38,
55812,327505,4,64.54,237.32,EV01
55813,327505,4,173.54,645.88,EV01
55814,327505,4,93.50 EGP,329.19,EV01
55815,327505,1,12.51 EGP,11.04,EV01
55816,327505,3,412.86,1166.54,EV01
55817,327505,3,58.26 EGP,158.19,EV01
55818,327505,2,56.67 EGP,101.81,EV01
55819,327505,5,65.15,287.39,EV01
55820,327505,1,340.20,318.46,EV01
55821,327505,4,217.51,756.48,EV01
55822,327505,7,87.84,539.63,EV01
55823,327505,2,7.58,13.35,EV01
55824,327505,5,32.74,145.73,EV01
55825,327506,5,31.45,120.91,
55826,327506,3,35.24,82.05,
55827,327506,3,288.86,712.83,
55828,327509,2,432.18,674.47,EV01
55829,327509,4,477.87,1459.18,EV01
55830,327509,4,128.38,422.80,EV01
55831,327509,3,208.49,504.22,EV01
55832,327509,4,8.53,26.80,EV01
55833,327509,3,65.15 EGP,160.47,EV01
55834,327509,2,258.00,393.34,EV01
55835,327509,3,83.52,200.32,EV01
55836,327509,5,128.57,534.35,EV01
55837,327509,4,7.93,26.61,EV01
55838,327509,5,65.15,259.59,EV01
55839,327512,4,18.43,60.87,EV01
55840,327512,3,63.38,174.43,EV01
55841,327512,3,486.54,1248.44,EV01
55842,327512,5,148.05,633.33,EV01
55843,327512,3,156.26,403.96,EV01
55844,327512,1,218.88,196.84,EV01
55845,327512,5,222.48,939.67,EV01
55846,327513,2,23.16,36.43,
55847,327513,5,141.82,545.97,
55848,327513,2,40.95,60.49,
55849,327513,4,84.54,247.21,
55850,327513,4,95.14,308.47,
55851,327513,3,177.41,411.14,
55852,327516,2,132.00,215.60,EV01
55853,327516,3,505.41,1119.08,EV01
55854,327516,5,245.28,985.22,EV01
55855,327516,4,338.31,1076.20,EV01
55856,327516,6,252.96,1252.16,EV01
55857,327519,3,425.88 EGP,1056.78,
55858,327519,2,90.14,148.34,
55859,327519,7,121.84,671.45,
55860,327519,4,62.34,192.17,
55861,327519,5,241.44,948.29,
55862,327523,5,460.74,2167.88,
55863,327523,7,243.12,1593.71,
55864,327523,4,44.55,168.16,
55865,327523,3,250.56,740.73,
55866,327523,5,559.47,2498.49,
55867,327526,3,216.07,483.93,
55868,327526,5,16.92,64.50,
55869,327526,2,134.24,213.24,
55870,327527,5,254.40 EGP,1124.24,EV01
55871,327527,4,227.76,852.30,EV01
55872,327532,6,7.36,37.23,EV01
55873,327532,1,95.52,78.80,EV01
55874,327532,2,153.98,253.33,EV01
55875,327532,4,16.60,55.16,EV01
55876,327532,7,227.76,1359.26,EV01
55877,327532,3,239.52 EGP,629.32,EV01
55878,327532,2,414.96,710.57,EV01
55879,327532,5,7.26,29.68,EV01
55880,327532,2,144.67 EGP,245.29,EV01
